 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Jan/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"431420 Pedro Osório";33;33;24606,40;20581,83;-;-;4024,57;-;-;745,65;745,65;202;6,1;6;18,18
"431430 Pejuçara";2;2;377,12;326,74;-;-;50,38;-;-;188,56;188,56;5;2,5;-;-
"431440 Pelotas";1660;1719;4507320,60;3798190,90;-;-;709129,70;-;-;2622,06;2715,25;16136;9,7;130;7,83
"431447 Pinhal Grande";3;3;1132,89;962,66;-;-;170,23;-;-;377,63;377,63;9;3,0;-;-
"431450 Pinheiro Machado";6;6;3715,82;3361,25;-;-;354,57;-;-;619,30;619,30;45;7,5;1;16,67
"431460 Piratini";91;91;47521,81;36418,11;-;-;11103,70;-;-;522,22;522,22;411;4,5;6;6,59
"431470 Planalto";50;50;18311,53;14629,75;-;-;3681,78;-;-;366,23;366,23;186;3,7;3;6,00
"431480 Portão";72;72;62881,71;53732,43;-;-;9149,28;-;-;873,36;873,36;617;8,6;10;13,89
"431490 Porto Alegre";12833;12928;36817814,33;30715737,44;-;-;6102076,89;-;-;2847,91;2869,00;98616;7,7;789;6,15
"431500 Porto Lucena";23;23;15253,96;13129,78;-;-;2124,18;-;-;663,22;663,22;85;3,7;2;8,70
"431510 Porto Xavier";48;48;31674,52;27399,36;-;-;4275,16;-;-;659,89;659,89;204;4,3;5;10,42
"431520 Putinga";11;11;4372,72;3834,18;-;-;538,54;-;-;397,52;397,52;45;4,1;-;-
"431530 Quaraí";115;115;59961,88;48975,85;-;-;10986,03;-;-;521,41;521,41;461;4,0;8;6,96
"431535 Quinze de Novembro";14;14;13578,29;11134,50;-;-;2443,79;-;-;969,88;969,88;89;6,4;1;7,14
"431550 Restinga Seca";32;32;15692,68;13971,56;-;-;1721,12;-;-;490,40;490,40;117;3,7;3;9,38
"431560 Rio Grande";1397;1401;3188919,39;2631815,79;-;-;557103,60;-;-;2276,17;2282,69;10699;7,7;148;10,59
"431570 Rio Pardo";261;261;203182,97;164715,13;-;-;38467,84;-;-;778,48;778,48;1517;5,8;19;7,28
"431575 Riozinho";12;12;5493,76;4704,80;-;-;788,96;-;-;457,81;457,81;52;4,3;1;8,33
"431580 Roca Sales";31;31;18962,08;15981,13;-;-;2980,95;-;-;611,68;611,68;208;6,7;-;-
"431590 Rodeio Bonito";159;159;115954,34;94487,85;-;-;21466,49;-;-;729,27;729,27;402;2,5;2;1,26
"431600 Rolante";81;81;49364,63;39427,04;-;-;9937,59;-;-;609,44;609,44;322;4,0;4;4,94
"431610 Ronda Alta";181;181;143588,63;122046,43;-;-;21542,20;-;-;793,31;793,31;1665;9,2;6;3,31
"431620 Rondinha";27;27;25127,08;20952,15;-;-;4174,93;-;-;930,63;930,63;96;3,6;-;-
"431630 Roque Gonzales";18;18;5202,95;4451,01;-;-;751,94;-;-;289,05;289,05;49;2,7;-;-
"431640 Rosário do Sul";156;156;359018,76;304810,08;-;-;54208,68;-;-;2301,40;2301,40;885;5,7;23;14,74
"431643 Saldanha Marinho";5;5;1536,91;1375,92;-;-;160,99;-;-;307,38;307,38;14;2,8;1;20,00
"431645 Salto do Jacuí";26;26;13060,62;11342,87;-;-;1717,75;-;-;502,33;502,33;121;4,7;2;7,69
"431660 Sananduva";100;100;73020,85;59198,53;-;-;13822,32;-;-;730,21;730,21;325;3,3;3;3,00
"431710 Sant'Ana do Livramento";331;331;354658,86;294136,85;-;-;60522,01;-;-;1071,48;1071,48;1823;5,5;28;8,46
"431670 Santa Bárbara do Sul";50;50;42865,64;34397,42;-;-;8468,22;-;-;857,31;857,31;388;7,8;-;-
"431680 Santa Cruz do Sul";970;970;2127231,37;1718796,10;-;-;408435,27;-;-;2193,02;2193,02;3735;3,9;55;5,67
"431690 Santa Maria";1475;1475;3736229,94;3127899,42;-;-;608330,52;-;-;2533,04;2533,04;9466;6,4;97;6,58
"431720 Santa Rosa";587;587;1580568,71;1335176,97;919,92;-;244236,90;-;-;2692,62;2692,62;2897;4,9;39;6,64
"431730 Santa Vitória do Palmar";100;100;70407,12;53876,93;-;-;16530,19;-;-;704,07;704,07;333;3,3;10;10,00
"431740 Santiago";321;321;392396,49;320242,96;-;-;72153,53;-;-;1222,42;1222,42;1859;5,8;33;10,28
"431750 Santo Ângelo";502;502;1119764,13;910473,71;-;-;209290,42;-;-;2230,61;2230,61;2051;4,1;36;7,17
"431760 Santo Antônio da Patrulha";124;124;96498,21;82604,47;-;-;13893,74;-;-;778,21;778,21;1029;8,3;13;10,48
"431780 Santo Augusto";182;182;123708,28;98688,17;-;-;25020,11;-;-;679,72;679,72;943;5,2;10;5,49
"431790 Santo Cristo";88;88;54902,56;45935,93;-;-;8966,63;-;-;623,89;623,89;334;3,8;4;4,55
"431800 São Borja";438;438;468154,39;391240,18;-;-;76914,21;-;-;1068,85;1068,85;2072;4,7;25;5,71
"431810 São Francisco de Assis";58;58;32096,56;27811,74;-;-;4284,82;-;-;553,39;553,39;606;10,4;4;6,90
"431820 São Francisco de Paula";75;75;68410,07;59934,52;-;-;8475,55;-;-;912,13;912,13;657;8,8;5;6,67
"431830 São Gabriel";407;407;752715,84;627368,39;-;-;125347,45;-;-;1849,42;1849,42;2384;5,9;32;7,86
"431840 São Jerônimo";355;355;735352,77;619135,67;-;-;116217,10;-;-;2071,42;2071,42;2360;6,6;36;10,14
"431843 São João do Polêsine";12;12;18120,07;16815,23;-;-;1304,84;-;-;1510,01;1510,01;217;18,1;1;8,33
"431850 São José do Norte";37;37;20344,35;17937,99;-;-;2406,36;-;-;549,85;549,85;332;9,0;2;5,41
"431860 São José do Ouro";70;70;55163,88;39699,57;-;-;15464,31;-;-;788,06;788,06;212;3,0;-;-
"431870 São Leopoldo";744;744;1187924,88;990971,62;-;-;196953,26;-;-;1596,67;1596,67;4068;5,5;57;7,66
"431880 São Lourenço do Sul";197;197;142323,30;113678,11;-;-;28645,19;-;-;722,45;722,45;1142;5,8;11;5,58
"431890 São Luiz Gonzaga";302;302;312145,03;260337,87;-;-;51807,16;-;-;1033,59;1033,59;1404;4,6;27;8,94
"431900 São Marcos";104;104;62163,37;50892,54;-;-;11270,83;-;-;597,72;597,72;238;2,3;-;-
"431910 São Martinho";10;10;5554,29;4989,28;-;-;565,01;-;-;555,43;555,43;35;3,5;3;30,00
"431915 São Miguel das Missões";38;38;26311,99;22929,90;-;-;3382,09;-;-;692,42;692,42;106;2,8;3;7,89
"431930 São Paulo das Missões";22;22;11455,27;9877,39;-;-;1577,88;-;-;520,69;520,69;97;4,4;2;9,09
"431940 São Pedro do Sul";28;28;17314,71;15783,34;-;-;1531,37;-;-;618,38;618,38;165;5,9;4;14,29
"431950 São Sebastião do Caí";91;91;78525,22;67859,04;-;-;10666,18;-;-;862,91;862,91;894;9,8;7;7,69
"431960 São Sepé";91;91;57277,25;49333,49;-;-;7943,76;-;-;629,42;629,42;592;6,5;15;16,48
"431980 São Vicente do Sul";29;29;18383,38;15806,86;-;-;2576,52;-;-;633,91;633,91;199;6,9;1;3,45
"431990 Sapiranga";494;494;883941,06;741822,94;-;-;142118,12;-;-;1789,35;1789,35;2268;4,6;29;5,87
"432000 Sapucaia do Sul";505;505;916882,99;769656,08;-;-;147226,91;-;-;1815,61;1815,61;3133;6,2;52;10,30
"432010 Sarandi";119;119;98902,09;76410,57;-;-;22491,52;-;-;831,11;831,11;576;4,8;4;3,36
"432020 Seberi";131;131;83949,15;63538,73;-;-;20410,42;-;-;640,83;640,83;346;2,6;5;3,82
"432026 Segredo";47;47;23763,05;20736,38;-;-;3026,67;-;-;505,60;505,60;215;4,6;1;2,13
"432030 Selbach";12;12;6136,60;5384,75;-;-;751,85;-;-;511,38;511,38;51;4,3;-;-
"432040 Serafina Corrêa";60;60;33895,07;26767,33;-;-;7127,74;-;-;564,92;564,92;126;2,1;3;5,00
"432045 Sério";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;5;5,0;-;-
"432050 Sertão";30;30;16352,02;13947,61;-;-;2404,41;-;-;545,07;545,07;397;13,2;-;-
"432060 Severiano de Almeida";14;14;7466,74;6773,56;-;-;693,18;-;-;533,34;533,34;56;4,0;2;14,29
"432067 Sinimbu";32;32;15331,04;13572,42;-;-;1758,62;-;-;479,09;479,09;105;3,3;1;3,13
"432070 Sobradinho";102;102;58396,94;49201,32;-;-;9195,62;-;-;572,52;572,52;317;3,1;6;5,88
"432080 Soledade";217;217;457621,55;385634,43;-;-;71987,12;-;-;2108,86;2108,86;1151;5,3;20;9,22
"432090 Tapejara";181;181;136098,71;108101,18;-;-;27997,53;-;-;751,93;751,93;902;5,0;11;6,08
"432100 Tapera";34;34;34245,18;28053,81;-;-;6191,37;-;-;1007,21;1007,21;163;4,8;-;-
"432120 Taquara";189;189;652156,72;550541,02;-;-;101615,70;-;-;3450,56;3450,56;1516;8,0;43;22,75
"432130 Taquari";87;87;493780,45;422888,26;-;-;70892,19;-;-;5675,64;5675,64;766;8,8;16;18,39
"432140 Tenente Portela";531;531;790229,76;646772,98;-;-;143456,78;-;-;1488,19;1488,19;2097;3,9;30;5,65
"432145 Teutônia";261;261;175759,26;131193,86;-;-;44565,40;-;-;673,41;673,41;808;3,1;13;4,98
"432150 Torres";289;289;550963,97;457176,84;-;-;93787,13;-;-;1906,45;1906,45;1434;5,0;26;9,00
"432160 Tramandaí";485;485;1305681,19;1105267,14;-;-;200414,05;-;-;2692,13;2692,13;3082;6,4;82;16,91
"432170 Três Coroas";73;73;69055,33;59807,30;-;-;9248,03;-;-;945,96;945,96;545;7,5;6;8,22
"432180 Três de Maio";118;118;126858,30;102836,78;-;-;24021,52;-;-;1075,07;1075,07;412;3,5;12;10,17
"432190 Três Passos";250;250;442772,52;378990,97;-;-;63781,55;-;-;1771,09;1771,09;1492;6,0;20;8,00
"432195 Trindade do Sul";39;39;19521,95;16708,03;-;-;2813,92;-;-;500,56;500,56;117;3,0;3;7,69
"432200 Triunfo";99;99;73313,07;61063,53;-;-;12249,54;-;-;740,54;740,54;569;5,7;18;18,18
"432210 Tucunduva";38;38;18271,67;16247,93;-;-;2023,74;-;-;480,83;480,83;119;3,1;3;7,89
"432220 Tupanciretã";91;91;54958,42;44064,19;-;-;10894,23;-;-;603,94;603,94;564;6,2;7;7,69
"432230 Tuparendi";40;40;30026,94;24843,22;-;-;5183,72;-;-;750,67;750,67;139;3,5;7;17,50
"432240 Uruguaiana";471;471;927293,39;757935,58;-;-;169357,81;-;-;1968,78;1968,78;2236;4,7;42;8,92
"432250 Vacaria";505;505;612993,97;494788,30;-;-;118205,67;-;-;1213,85;1213,85;2250;4,5;52;10,30
"432253 Vale do Sol";69;69;25217,19;22163,54;-;-;3053,65;-;-;365,47;365,47;253;3,7;6;8,70
"432260 Venâncio Aires";284;284;683949,10;573380,63;-;-;110568,47;-;-;2408,27;2408,27;1675;5,9;32;11,27
"432270 Vera Cruz";55;55;35178,33;30345,52;-;-;4832,81;-;-;639,61;639,61;208;3,8;8;14,55
"432280 Veranópolis";121;121;116450,88;96782,64;-;-;19668,24;-;-;962,40;962,40;566;4,7;8;6,61
"432300 Viamão";442;442;1090442,68;927691,00;-;-;162751,68;-;-;2467,06;2467,06;3621;8,2;72;16,29
"500020 Água Clara";29;29;12323,55;8635,35;-;-;3688,20;-;-;424,95;424,95;73;2,5;-;-
"500060 Amambai";197;197;67526,92;49938,48;-;-;17588,44;-;-;342,78;342,78;453;2,3;5;2,54
"500070 Anastácio";64;64;32989,35;25527,39;-;-;7461,96;-;-;515,46;515,46;178;2,8;2;3,13
"500080 Anaurilândia";20;20;8219,52;6901,11;-;-;1318,41;-;-;410,98;410,98;77;3,9;-;-
"500085 Angélica";21;21;10875,99;8713,83;-;-;2162,16;-;-;517,90;517,90;58;2,8;1;4,76
"500090 Antônio João";29;29;10853,77;8187,83;-;-;2665,94;-;-;374,27;374,27;57;2,0;1;3,45
"500100 Aparecida do Taboado";88;88;45945,06;34623,41;-;-;11321,65;-;-;522,10;522,10;265;3,0;2;2,27
"500110 Aquidauana";323;323;337194,21;273598,27;-;-;63595,94;-;-;1043,94;1043,94;1275;3,9;28;8,67
"500124 Aral Moreira";27;27;9256,40;7041,81;-;-;2214,59;-;-;342,83;342,83;63;2,3;1;3,70
"500150 Bandeirantes";2;2;907,04;787,73;-;-;119,31;-;-;453,52;453,52;10;5,0;-;-
"500190 Bataguassu";79;79;44272,03;33041,06;-;-;11230,97;-;-;560,41;560,41;271;3,4;3;3,80
"500210 Bela Vista";64;64;26888,79;21107,54;-;-;5781,25;-;-;420,14;420,14;232;3,6;-;-
"500215 Bodoquena";15;15;4502,02;3755,18;-;-;746,84;-;-;300,13;300,13;58;3,9;2;13,33
"500220 Bonito";84;84;43630,53;32103,82;-;-;11526,71;-;-;519,41;519,41;263;3,1;-;-
"500230 Brasilândia";44;44;20358,08;15988,78;-;-;4369,30;-;-;462,68;462,68;140;3,2;1;2,27
"500240 Caarapó";95;95;48902,24;36446,49;-;-;12455,75;-;-;514,76;514,76;342;3,6;4;4,21
"500260 Camapuã";11;11;5811,73;4151,29;-;-;1660,44;-;-;528,34;528,34;38;3,5;1;9,09
"500270 Campo Grande";5206;5290;13603508,65;10995532,60;-;-;2607976,05;-;-;2571,55;2613,04;34588;6,6;447;8,59
"500280 Caracol";9;9;1431,50;1127,80;-;-;303,70;-;-;159,06;159,06;14;1,6;-;-
"500290 Cassilândia";67;67;42289,74;31616,50;-;-;10673,24;-;-;631,19;631,19;217;3,2;3;4,48
"500295 Chapadão do Sul";102;102;78643,38;62165,72;-;-;16477,66;-;-;771,01;771,01;383;3,8;-;-
"500315 Coronel Sapucaia";24;24;11389,24;7990,09;-;-;3399,15;-;-;474,55;474,55;56;2,3;-;-
"500320 Corumbá";611;611;1053777,86;870098,88;-;-;183678,98;-;-;1724,68;1724,68;2996;4,9;55;9,00
"500325 Costa Rica";133;133;63999,39;47984,00;-;-;16015,39;-;-;481,20;481,20;291;2,2;1;0,75
"500330 Coxim";144;144;78333,60;60910,86;-;-;17422,74;-;-;543,98;543,98;419;2,9;2;1,39
"500345 Deodápolis";13;13;3760,57;3079,84;-;-;680,73;-;-;289,27;289,27;42;3,2;-;-
"500348 Dois Irmãos do Buriti";23;23;14972,40;12656,34;-;-;2316,06;-;-;650,97;650,97;80;3,5;-;-
"500370 Dourados";1417;1417;2947279,08;2355508,06;-;-;591771,02;-;-;2079,94;2079,94;7421;5,2;110;7,76
"500380 Fátima do Sul";118;118;73318,71;57600,07;-;-;15718,64;-;-;621,35;621,35;484;4,1;5;4,24
"500400 Glória de Dourados";37;37;18407,73;15419,89;-;-;2987,84;-;-;497,51;497,51;102;2,8;-;-
"500410 Guia Lopes da Laguna";40;40;14878,25;12963,62;-;-;1914,63;-;-;371,96;371,96;168;4,2;1;2,50
"500430 Iguatemi";150;150;83785,77;68020,89;-;-;15764,88;-;-;558,57;558,57;423;2,8;1;0,67
"500440 Inocência";9;9;3799,50;3145,47;-;-;654,03;-;-;422,17;422,17;24;2,7;-;-
"500460 Itaquiraí";45;45;18452,23;13673,28;-;-;4778,95;-;-;410,05;410,05;91;2,0;1;2,22
"500470 Ivinhema";124;124;84027,10;55648,75;6533,20;-;18250,50;-;-;677,64;677,64;315;2,5;2;1,61
"500500 Jardim";101;101;51314,13;39304,87;-;-;12009,26;-;-;508,06;508,06;286;2,8;2;1,98
"500515 Juti";21;21;7941,81;6360,89;-;-;1580,92;-;-;378,18;378,18;68;3,2;-;-
"500525 Laguna Carapã";7;7;2224,34;1682,67;-;-;541,67;-;-;317,76;317,76;21;3,0;-;-
"500540 Maracaju";192;192;81378,21;57932,55;-;-;23445,66;-;-;423,84;423,84;569;3,0;4;2,08
"500560 Miranda";65;65;28507,78;19573,60;-;-;8934,18;-;-;438,58;438,58;175;2,7;-;-
"500568 Mundo Novo";39;39;15320,80;12109,66;-;-;3211,14;-;-;392,84;392,84;85;2,2;-;-
"500570 Naviraí";239;239;201653,71;161010,10;-;-;40643,61;-;-;843,74;843,74;893;3,7;4;1,67
"500580 Nioaque";8;8;2864,01;2247,35;-;-;616,66;-;-;358,00;358,00;45;5,6;-;-
"500600 Nova Alvorada do Sul";51;51;18276,84;14729,10;-;-;3547,74;-;-;358,37;358,37;150;2,9;2;3,92
"500620 Nova Andradina";231;231;131758,79;96194,08;-;-;35564,71;-;-;570,38;570,38;906;3,9;10;4,33
"500625 Novo Horizonte do Sul";8;8;3266,78;2479,37;-;-;787,41;-;-;408,35;408,35;15;1,9;-;-
"500630 Paranaíba";219;223;125107,39;99364,55;-;-;25742,84;-;-;561,02;571,27;973;4,4;8;3,65
"500635 Paranhos";45;45;19472,28;14397,09;-;-;5075,19;-;-;432,72;432,72;98;2,2;1;2,22
"500660 Ponta Porã";722;722;1096303,29;914328,07;-;-;181975,22;-;-;1518,43;1518,43;2920;4,0;28;3,88
"500690 Porto Murtinho";30;30;14350,68;10618,75;-;-;3731,93;-;-;478,36;478,36;118;3,9;-;-
"500710 Ribas do Rio Pardo";24;24;10427,31;7333,46;-;-;3093,85;-;-;434,47;434,47;57;2,4;1;4,17
"500730 Rio Negro";22;22;13346,97;11234,99;-;-;2111,98;-;-;606,68;606,68;70;3,2;-;-
"500740 Rio Verde de Mato Grosso";74;74;59233,15;45838,45;-;-;13394,70;-;-;800,45;800,45;253;3,4;5;6,76
"500755 Santa Rita do Pardo";11;11;6058,14;5017,53;-;-;1040,61;-;-;550,74;550,74;32;2,9;-;-
"500769 São Gabriel do Oeste";164;164;91597,74;71211,76;-;-;20385,98;-;-;558,52;558,52;471;2,9;1;0,61
"500770 Sete Quedas";29;29;11483,27;8964,73;-;-;2518,54;-;-;395,97;395,97;66;2,3;-;-
"500790 Sidrolândia";28;28;14411,98;10978,45;-;-;3433,53;-;-;514,71;514,71;102;3,6;-;-
"500793 Sonora";40;40;13958,40;10952,10;-;-;3006,30;-;-;348,96;348,96;99;2,5;1;2,50
"500795 Tacuru";69;69;25954,91;20205,34;-;-;5749,57;-;-;376,16;376,16;202;2,9;-;-
"500797 Taquarussu";10;10;4630,66;3950,61;-;-;680,05;-;-;463,07;463,07;26;2,6;-;-
"500830 Três Lagoas";644;644;1036321,46;851450,06;-;-;184871,40;-;-;1609,19;1609,19;2590;4,0;43;6,68
"500840 Vicentina";15;15;6395,49;5179,39;-;-;1216,10;-;-;426,37;426,37;55;3,7;-;-
"510025 Alta Floresta";355;355;250342,03;196882,13;-;-;53459,90;-;-;705,19;705,19;1179;3,3;21;5,92
"510030 Alto Araguaia";64;64;29978,18;20906,06;-;-;9072,12;-;-;468,41;468,41;425;6,6;1;1,56
"510060 Alto Taquari";10;10;5319,57;3268,75;-;-;2050,82;-;-;531,96;531,96;21;2,1;-;-
"510080 Apiacás";31;31;12183,68;9269,78;-;-;2913,90;-;-;393,02;393,02;90;2,9;-;-
"510125 Araputanga";8;8;3850,08;3239,24;-;-;610,84;-;-;481,26;481,26;13;1,6;-;-
"510130 Arenápolis";82;82;35674,64;24755,49;-;-;10919,15;-;-;435,06;435,06;195;2,4;2;2,44
"510140 Aripuanã";69;69;28889,47;21303,63;-;-;7585,84;-;-;418,69;418,69;259;3,8;-;-
"510180 Barra do Garças";268;268;315435,55;255782,60;-;-;59652,95;-;-;1177,00;1177,00;1124;4,2;13;4,85
"510190 Brasnorte";64;64;29031,70;23096,27;-;-;5935,43;-;-;453,62;453,62;157;2,5;1;1,56
"510250 Cáceres";596;596;740329,59;602252,77;-;-;138076,82;-;-;1242,16;1242,16;2511;4,2;40;6,71
"510260 Campinápolis";47;47;27671,40;21661,32;-;-;6010,08;-;-;588,75;588,75;118;2,5;-;-
"510263 Campo Novo do Parecis";162;162;88918,92;63103,32;-;-;25815,60;-;-;548,88;548,88;377;2,3;2;1,23
"510267 Campo Verde";177;177;211986,73;166208,38;-;-;45778,35;-;-;1197,67;1197,67;528;3,0;2;1,13
"510268 Campos de Júlio";33;33;28358,75;22872,54;-;-;5486,21;-;-;859,36;859,36;114;3,5;-;-
"510270 Canarana";51;51;25115,80;18674,37;-;-;6441,43;-;-;492,47;492,47;79;1,5;2;3,92
"510305 Cláudia";64;64;21901,66;18444,58;-;-;3457,08;-;-;342,21;342,21;110;1,7;1;1,56
"510310 Cocalinho";20;20;4914,70;4179,57;-;-;735,13;-;-;245,73;245,73;55;2,8;-;-
"510320 Colíder";217;217;194969,30;155066,63;-;-;39902,67;-;-;898,48;898,48;845;3,9;20;9,22
"510325 Colniza";39;39;13717,41;10047,21;-;-;3670,20;-;-;351,73;351,73;52;1,3;-;-
"510330 Comodoro";76;76;41733,02;33637,63;-;-;8095,39;-;-;549,12;549,12;258;3,4;1;1,32
"510335 Confresa";279;279;132133,43;92981,43;-;-;39152,00;-;-;473,60;473,60;733;2,6;3;1,08
"510337 Cotriguaçu";22;22;21183,74;16611,64;-;-;4572,10;-;-;962,90;962,90;74;3,4;-;-
"510340 Cuiabá";3222;3222;6041368,68;4849160,99;-;-;1192207,69;-;-;1875,04;1875,04;19573;6,1;164;5,09
"510350 Diamantino";92;92;52574,28;37212,78;-;-;15361,50;-;-;571,46;571,46;165;1,8;1;1,09
"510360 Dom Aquino";30;30;11688,98;9699,74;-;-;1989,24;-;-;389,63;389,63;69;2,3;1;3,33
"510385 Gaúcha do Norte";20;20;7021,84;5861,94;-;-;1159,90;-;-;351,09;351,09;59;3,0;-;-
"510390 General Carneiro";16;16;7260,45;6250,53;-;-;1009,92;-;-;453,78;453,78;19;1,2;-;-
"510410 Guarantã do Norte";83;83;55256,37;42667,97;-;-;12588,40;-;-;665,74;665,74;173;2,1;4;4,82
"510420 Guiratinga";19;19;7597,76;6696,99;-;-;900,77;-;-;399,88;399,88;37;1,9;-;-
"510460 Itiquira";15;15;4363,32;3456,39;-;-;906,93;-;-;290,89;290,89;33;2,2;1;6,67
"510480 Jaciara";97;97;63911,66;49648,60;-;-;14263,06;-;-;658,88;658,88;301;3,1;2;2,06
"510500 Jauru";19;19;7226,14;5715,46;-;-;1510,68;-;-;380,32;380,32;48;2,5;1;5,26
"510510 Juara";153;153;103915,69;77619,83;-;-;26295,86;-;-;679,19;679,19;504;3,3;8;5,23
"510515 Juína";352;352;245065,15;188829,39;-;-;56235,76;-;-;696,21;696,21;1541;4,4;14;3,98
"510517 Juruena";45;45;26956,24;20756,77;-;-;6199,47;-;-;599,03;599,03;162;3,6;-;-
"510520 Juscimeira";20;20;9105,53;8126,27;-;-;979,26;-;-;455,28;455,28;67;3,4;-;-
"510525 Lucas do Rio Verde";393;393;230663,52;156219,94;-;-;74443,58;-;-;586,93;586,93;769;2,0;2;0,51
"510560 Matupá";38;38;19746,40;14557,83;-;-;5188,57;-;-;519,64;519,64;89;2,3;-;-
"510562 Mirassol d'Oeste";82;82;81388,69;64079,33;-;-;17309,36;-;-;992,54;992,54;340;4,1;1;1,22
"510590 Nobres";90;90;47996,00;40375,24;-;-;7620,76;-;-;533,29;533,29;202;2,2;2;2,22
"510610 Nossa Senhora do Livramento";10;10;5970,22;4960,11;-;-;1010,11;-;-;597,02;597,02;32;3,2;1;10,00
"510622 Nova Mutum";189;189;151977,88;117838,10;-;-;34139,78;-;-;804,12;804,12;588;3,1;4;2,12
"510623 Nova Olímpia";45;45;25217,57;20385,03;-;-;4832,54;-;-;560,39;560,39;101;2,2;-;-
"510625 Nova Xavantina";88;88;50715,69;39909,93;-;-;10805,76;-;-;576,31;576,31;351;4,0;6;6,82
"510627 Novo Horizonte do Norte";11;11;3622,62;3212,18;-;-;410,44;-;-;329,33;329,33;38;3,5;-;-
"510628 Novo São Joaquim";35;35;14391,85;11478,42;-;-;2913,43;-;-;411,20;411,20;99;2,8;-;-
"510629 Paranaíta";65;65;53480,56;40382,71;-;-;13097,85;-;-;822,78;822,78;177;2,7;-;-
"510630 Paranatinga";39;39;32896,72;26893,77;-;-;6002,95;-;-;843,51;843,51;70;1,8;-;-
"510637 Pedra Preta";43;43;29541,49;24450,39;-;-;5091,10;-;-;687,01;687,01;155;3,6;3;6,98
"510642 Peixoto de Azevedo";237;237;132304,86;94795,76;-;-;37509,10;-;-;558,25;558,25;675;2,8;5;2,11
"510650 Poconé";106;106;45194,42;34814,62;-;-;10379,80;-;-;426,36;426,36;256;2,4;4;3,77
"510670 Ponte Branca";5;5;1483,29;1283,25;-;-;200,04;-;-;296,66;296,66;17;3,4;-;-
"510675 Pontes e Lacerda";300;300;148196,07;111437,85;-;-;36758,22;-;-;493,99;493,99;699;2,3;7;2,33
"510680 Porto dos Gaúchos";62;62;31882,64;25920,52;-;-;5962,12;-;-;514,24;514,24;164;2,6;3;4,84
"510700 Poxoréo";78;78;47939,21;36799,69;-;-;11139,52;-;-;614,61;614,61;273;3,5;2;2,56
"510704 Primavera do Leste";403;403;372666,30;296663,82;-;-;76002,48;-;-;924,73;924,73;1144;2,8;7;1,74
"510706 Querência";90;90;40905,81;30516,45;-;-;10389,36;-;-;454,51;454,51;213;2,4;-;-
"510718 Ribeirão Cascalheira";30;30;8611,47;7470,05;-;-;1141,42;-;-;287,05;287,05;95;3,2;-;-
"510720 Rio Branco";4;4;1501,96;1380,36;-;-;121,60;-;-;375,49;375,49;5;1,3;-;-
"510760 Rondonópolis";1874;1950;4036350,54;3332114,31;-;-;704236,23;-;-;2069,92;2153,87;10775;5,7;107;5,71
"510775 Salto do Céu";8;8;3267,53;2584,19;-;-;683,34;-;-;408,44;408,44;19;2,4;-;-
"510777 Santa Terezinha";20;20;8218,74;6889,71;-;-;1329,03;-;-;410,94;410,94;71;3,5;1;5,00
"510785 São Félix do Araguaia";101;101;40125,80;30290,53;-;-;9835,27;-;-;397,29;397,29;198;2,0;5;4,95
"510730 São José do Rio Claro";61;61;40325,38;29587,84;-;-;10737,54;-;-;661,07;661,07;181;3,0;1;1,64
"510787 Sapezal";112;112;54806,25;40509,12;-;-;14297,13;-;-;489,34;489,34;299;2,7;1;0,89
"510790 Sinop";613;613;873915,74;694587,95;-;-;179327,79;-;-;1425,64;1425,64;2628;4,3;25;4,08
"510792 Sorriso";625;625;592317,65;476052,83;-;-;116264,82;-;-;947,71;947,71;3066;4,9;38;6,08
"510794 Tabaporã";35;35;16215,80;12772,41;-;-;3443,39;-;-;463,31;463,31;83;2,4;2;5,71
"510795 Tangará da Serra";432;432;411472,22;327715,77;-;-;83756,45;-;-;952,48;952,48;1956;4,5;48;11,11
"510800 Tapurah";13;13;4155,83;3496,31;-;-;659,52;-;-;319,68;319,68;39;3,0;-;-
"510805 Terra Nova do Norte";33;33;19677,93;16261,76;-;-;3416,17;-;-;596,30;596,30;140;4,2;2;6,06
"510810 Tesouro";6;6;1883,47;1546,51;-;-;336,96;-;-;313,91;313,91;19;3,2;-;-
"510820 Torixoréu";2;2;343,30;293,09;-;-;50,21;-;-;171,65;171,65;6;3,0;-;-
"510840 Várzea Grande";1021;1021;2581312,25;2205278,93;-;-;376033,32;-;-;2528,22;2528,22;7139;7,0;89;8,72
"510550 Vila Bela da Santíssima Trindade";84;84;37358,03;28627,63;-;-;8730,40;-;-;444,74;444,74;292;3,5;2;2,38
