 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Mar/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"320020 Alegre";114;114;47728,65;33979,22;-;-;13749,43;-;-;418,67;418,67;264;2,3;1;0,88
"320040 Anchieta";81;81;83443,39;66883,22;-;-;16560,17;-;-;1030,17;1030,17;225;2,8;2;2,47
"320060 Aracruz";474;474;924997,15;770962,95;-;-;154034,20;-;-;1951,47;1951,47;2138;4,5;31;6,54
"320070 Atilio Vivacqua";9;9;4577,34;4013,98;-;-;563,36;-;-;508,59;508,59;49;5,4;1;11,11
"320080 Baixo Guandu";89;89;51703,14;44069,03;-;-;7634,11;-;-;580,93;580,93;689;7,7;8;8,99
"320090 Barra de São Francisco";430;430;370385,85;287659,29;-;-;82726,56;-;-;861,36;861,36;1773;4,1;49;11,40
"320100 Boa Esperança";13;13;8303,44;6836,61;-;-;1466,83;-;-;638,73;638,73;34;2,6;-;-
"320120 Cachoeiro de Itapemirim";2273;2300;4992262,68;4068052,89;-;-;924209,79;-;-;2170,55;2196,33;11512;5,1;111;4,88
"320130 Cariacica";697;737;1032460,08;796784,68;-;-;235675,40;-;-;1400,90;1481,29;4563;6,5;11;1,58
"320140 Castelo";130;130;62380,27;48685,57;-;-;13694,70;-;-;479,85;479,85;556;4,3;10;7,69
"320150 Colatina";1832;1832;4096995,68;3337705,05;-;-;759290,63;-;-;2236,35;2236,35;7307;4,0;103;5,62
"320170 Conceição do Castelo";12;12;6379,73;5341,85;-;-;1037,88;-;-;531,64;531,64;34;2,8;-;-
"320190 Domingos Martins";176;176;102358,55;76397,45;-;-;25961,10;-;-;581,58;581,58;654;3,7;5;2,84
"320210 Ecoporanga";70;70;47704,91;39347,07;-;-;8357,84;-;-;681,50;681,50;217;3,1;2;2,86
"320230 Guaçuí";297;297;787053,43;660002,09;-;-;127051,34;-;-;2650,01;2650,01;1479;5,0;28;9,43
"320240 Guarapari";294;294;175614,41;131372,52;-;-;44241,89;-;-;597,33;597,33;1021;3,5;-;-
"320245 Ibatiba";69;69;76183,18;62247,20;-;-;13935,98;-;-;1104,10;1104,10;204;3,0;-;-
"320280 Itapemirim";293;293;602034,93;490211,48;-;-;111823,45;-;-;2054,73;2054,73;1104;3,8;15;5,12
"320290 Itarana";44;44;18945,79;15924,40;-;-;3021,39;-;-;430,59;430,59;167;3,8;6;13,64
"320300 Iúna";122;122;65213,39;54371,46;-;-;10841,93;-;-;534,54;534,54;367;3,0;5;4,10
"320305 Jaguaré";34;34;15020,21;10391,92;-;-;4628,29;-;-;441,77;441,77;68;2,0;1;2,94
"320310 Jerônimo Monteiro";160;160;114572,39;88609,89;-;-;25962,50;-;-;716,08;716,08;638;4,0;6;3,75
"320313 João Neiva";31;31;13042,14;8471,94;-;-;4570,20;-;-;420,71;420,71;80;2,6;1;3,23
"320316 Laranja da Terra";18;18;9978,34;8480,95;-;-;1497,39;-;-;554,35;554,35;75;4,2;2;11,11
"320320 Linhares";747;747;2103524,74;1751228,43;-;-;352296,31;-;-;2815,96;2815,96;4399;5,9;86;11,51
"320340 Mimoso do Sul";124;124;79758,41;64508,30;-;-;15250,11;-;-;643,21;643,21;487;3,9;4;3,23
"320350 Montanha";76;76;51901,06;41957,18;-;-;9943,88;-;-;682,91;682,91;274;3,6;1;1,32
"320360 Mucurici";48;48;28517,03;23458,94;-;-;5058,09;-;-;594,10;594,10;88;1,8;-;-
"320390 Nova Venécia";199;199;124206,41;95850,97;-;-;28355,44;-;-;624,15;624,15;768;3,9;9;4,52
"320400 Pancas";18;18;19059,64;15480,54;-;-;3579,10;-;-;1058,87;1058,87;71;3,9;-;-
"320410 Pinheiros";67;67;31439,78;27143,20;-;-;4296,58;-;-;469,25;469,25;183;2,7;-;-
"320435 Rio Bananal";17;17;7717,48;6557,99;-;-;1159,49;-;-;453,97;453,97;89;5,2;2;11,76
"320450 Santa Leopoldina";77;77;41365,38;19495,68;-;-;21869,70;-;-;537,21;537,21;98;1,3;2;2,60
"320455 Santa Maria de Jetibá";211;211;88046,11;63979,36;-;-;24066,75;-;-;417,28;417,28;531;2,5;2;0,95
"320460 Santa Teresa";367;367;811699,06;675847,75;-;-;135851,31;-;-;2211,71;2211,71;1490;4,1;32;8,72
"320470 São Gabriel da Palha";54;54;35329,41;28768,60;-;-;6560,81;-;-;654,25;654,25;222;4,1;4;7,41
"320480 São José do Calçado";74;74;124951,82;104921,50;-;-;20030,32;-;-;1688,54;1688,54;430;5,8;9;12,16
"320490 São Mateus";1265;1265;1214635,12;987278,91;-;-;227356,21;-;-;960,19;960,19;5073;4,0;98;7,75
"320500 Serra";1838;1838;9725451,82;8327279,53;-;-;1398172,29;-;-;5291,32;5291,32;16720;9,1;370;20,13
"320503 Vargem Alta";40;40;21279,85;17889,45;-;-;3390,40;-;-;532,00;532,00;111;2,8;2;5,00
"320506 Venda Nova do Imigrante";206;206;195618,56;154214,89;-;-;41403,67;-;-;949,60;949,60;855;4,2;18;8,74
"320520 Vila Velha";3645;3645;9302000,05;7669423,88;7447,24;-;1608712,53;-;-;2551,99;2551,99;20009;5,5;219;6,01
"320530 Vitória";4731;4731;9498243,31;7916444,76;-;-;1581798,55;-;-;2007,66;2007,66;26460;5,6;213;4,50
"330010 Angra dos Reis";639;639;539560,84;421250,13;-;-;118310,71;-;-;844,38;844,38;3341;5,2;59;9,23
"330015 Aperibé";66;66;28944,66;23121,08;-;-;5823,58;-;-;438,56;438,56;288;4,4;3;4,55
"330020 Araruama";269;269;284465,14;221186,46;-;-;63278,68;-;-;1057,49;1057,49;1634;6,1;26;9,67
"330022 Areal";63;63;60636,34;49054,87;-;-;11581,47;-;-;962,48;962,48;252;4,0;-;-
"330023 Armação dos Búzios";277;277;154111,33;116446,03;-;-;37665,30;-;-;556,36;556,36;1327;4,8;18;6,50
"330030 Barra do Piraí";410;466;488570,74;414211,29;-;-;74359,45;-;-;1048,44;1191,64;5467;13,3;53;12,93
"330040 Barra Mansa";1126;1126;2201062,16;1812179,94;-;-;388882,22;-;-;1954,76;1954,76;4898;4,3;91;8,08
"330045 Belford Roxo";1222;1222;1379356,10;1198945,57;-;-;180410,53;-;-;1128,77;1128,77;5267;4,3;57;4,66
"330050 Bom Jardim";128;128;65809,74;50977,76;-;-;14831,98;-;-;514,14;514,14;645;5,0;7;5,47
"330060 Bom Jesus do Itabapoana";301;301;1422336,06;1211566,88;-;-;210769,18;-;-;4725,37;4725,37;1700;5,6;38;12,62
"330070 Cabo Frio";672;672;844019,25;662796,92;-;-;181222,33;-;-;1255,98;1255,98;2448;3,6;35;5,21
"330080 Cachoeiras de Macacu";185;185;107450,81;86224,78;-;-;21226,03;-;-;580,82;580,82;1157;6,3;18;9,73
"330090 Cambuci";124;124;122407,77;102065,06;-;-;20342,71;-;-;987,16;987,16;498;4,0;6;4,84
"330100 Campos dos Goytacazes";2620;2737;5336208,08;4372419,64;-;-;963788,44;-;-;1949,66;2036,72;20538;7,8;194;7,40
"330110 Cantagalo";129;129;85212,20;69054,61;-;-;16157,59;-;-;660,56;660,56;492;3,8;8;6,20
"330120 Carmo";90;90;71367,32;56600,66;-;-;14766,66;-;-;792,97;792,97;416;4,6;13;14,44
"330130 Casimiro de Abreu";237;237;194620,29;153559,09;-;-;41061,20;-;-;821,18;821,18;1099;4,6;28;11,81
"330140 Conceição de Macabu";10;10;4539,77;4025,58;-;-;514,19;-;-;453,98;453,98;78;7,8;3;30,00
"330150 Cordeiro";110;110;161685,04;134653,34;-;-;27031,70;-;-;1469,86;1469,86;594;5,4;12;10,91
"330160 Duas Barras";35;35;23686,07;19834,93;-;-;3851,14;-;-;676,74;676,74;130;3,7;2;5,71
"330170 Duque de Caxias";5517;5517;15853318,48;13197854,27;15368,63;-;2632780,85;-;-;2873,54;2873,54;25533;4,6;720;13,05
"330180 Engenheiro Paulo de Frontin";48;48;45669,87;36982,56;-;-;8687,31;-;-;951,46;951,46;226;4,7;6;12,50
"330185 Guapimirim";209;209;211526,78;179304,67;-;-;32222,11;-;-;1012,09;1012,09;1213;5,8;33;15,79
"330190 Itaboraí";587;587;492109,29;388808,28;-;-;103301,01;-;-;838,35;838,35;3538;6,0;137;23,34
"330200 Itaguaí";209;209;122835,52;103723,36;-;-;19112,16;-;-;587,73;587,73;1615;7,7;36;17,22
"330220 Itaperuna";1076;1161;3753928,17;3119908,65;-;-;634019,52;-;-;3233,36;3488,78;7021;6,5;67;6,23
"330225 Itatiaia";126;126;55589,80;42756,62;-;-;12833,18;-;-;441,19;441,19;349;2,8;11;8,73
"330240 Macaé";678;678;1068621,34;876421,82;-;-;192199,52;-;-;1576,14;1576,14;4923;7,3;105;15,49
"330250 Magé";468;468;399072,82;318897,70;-;-;80175,12;-;-;852,72;852,72;2319;5,0;67;14,32
"330260 Mangaratiba";198;198;104472,64;77424,00;-;-;27048,64;-;-;527,64;527,64;874;4,4;9;4,55
"330270 Maricá";780;780;2197045,73;1845177,58;-;-;351868,15;-;-;2816,73;2816,73;4209;5,4;87;11,15
"330280 Mendes";65;65;34733,53;29177,13;-;-;5556,40;-;-;534,36;534,36;218;3,4;9;13,85
"330285 Mesquita";777;777;481214,94;278595,37;-;-;202619,57;-;-;619,32;619,32;2704;3,5;1;0,13
"330290 Miguel Pereira";281;281;161070,34;129619,95;-;-;31450,39;-;-;573,20;573,20;1152;4,1;35;12,46
"330300 Miracema";114;114;53595,89;42359,70;-;-;11236,19;-;-;470,14;470,14;452;4,0;10;8,77
"330310 Natividade";70;70;38032,77;28433,57;-;-;9599,20;-;-;543,33;543,33;292;4,2;1;1,43
"330320 Nilópolis";114;114;127215,28;103496,25;-;-;23719,03;-;-;1115,92;1115,92;767;6,7;9;7,89
"330330 Niterói";2472;2642;4514963,08;3755092,01;-;-;759871,07;-;-;1708,92;1826,44;23725;9,6;297;12,01
"330340 Nova Friburgo";612;758;1455076,24;1222417,60;-;-;232658,64;-;-;1919,63;2377,58;9305;15,2;80;13,07
"330350 Nova Iguaçu";2127;2127;2182369,78;1685228,20;-;-;497141,58;-;-;1026,03;1026,03;12535;5,9;279;13,12
"330360 Paracambi";207;207;174935,90;134558,90;-;-;40377,00;-;-;845,10;845,10;993;4,8;27;13,04
"330370 Paraíba do Sul";469;469;1044663,17;894150,93;-;-;150512,24;-;-;2227,43;2227,43;2109;4,5;27;5,76
"330380 Paraty";180;180;147242,95;118860,10;-;-;28382,85;-;-;818,02;818,02;1286;7,1;20;11,11
"330390 Petrópolis";1419;1849;4253685,97;3696812,83;-;-;556873,14;-;-;2300,53;2997,66;21368;15,1;72;5,07
"330395 Pinheiral";83;83;54589,09;41976,07;-;-;12613,02;-;-;657,70;657,70;242;2,9;6;7,23
"330400 Piraí";162;162;127265,88;98629,98;-;-;28635,90;-;-;785,59;785,59;663;4,1;8;4,94
"330411 Porto Real";138;138;104623,00;84737,45;-;-;19885,55;-;-;758,14;758,14;1033;7,5;11;7,97
"330412 Quatis";33;33;16659,06;13725,97;-;-;2933,09;-;-;504,82;504,82;151;4,6;2;6,06
"330414 Queimados";565;565;457645,79;342732,21;-;-;114913,58;-;-;809,99;809,99;1746;3,1;-;-
"330415 Quissamã";181;181;381823,12;318602,92;-;-;63220,20;-;-;2109,52;2109,52;1094;6,0;24;13,26
"330420 Resende";728;728;666448,62;537105,09;-;-;129343,53;-;-;915,45;915,45;3170;4,4;57;7,83
"330430 Rio Bonito";427;427;667204,03;513420,96;-;-;153783,07;-;-;1562,54;1562,54;1926;4,5;31;7,26
"330440 Rio Claro";21;21;14180,42;12019,03;-;-;2161,39;-;-;675,26;675,26;66;3,1;-;-
"330450 Rio das Flores";26;26;16499,93;13941,19;-;-;2558,74;-;-;634,61;634,61;171;6,6;2;7,69
"330452 Rio das Ostras";453;453;368837,37;280783,81;-;-;88053,56;-;-;814,21;814,21;2468;5,4;39;8,61
"330455 Rio de Janeiro";22441;22799;37665637,11;30573637,75;-;-;7091999,36;-;-;1652,07;1678,43;172198;7,7;2133;9,50
"330460 Santa Maria Madalena";60;60;47889,38;36662,94;-;-;11226,44;-;-;798,16;798,16;256;4,3;7;11,67
"330470 Santo Antônio de Pádua";173;173;149672,87;124090,75;-;-;25582,12;-;-;865,16;865,16;797;4,6;19;10,98
"330480 São Fidélis";192;192;250425,73;209120,46;-;-;41305,27;-;-;1304,30;1304,30;1076;5,6;20;10,42
"330475 São Francisco de Itabapoana";83;83;83523,54;73617,32;-;-;9906,22;-;-;1006,31;1006,31;938;11,3;20;24,10
"330490 São Gonçalo";3007;3104;4146329,51;3402717,93;-;-;743611,58;-;-;1335,80;1378,89;18758;6,2;411;13,67
"330500 São João da Barra";253;253;259914,03;229033,87;-;-;30880,16;-;-;1027,33;1027,33;1952;7,7;44;17,39
"330510 São João de Meriti";847;847;1892084,38;1490931,12;-;-;401153,26;-;-;2233,87;2233,87;4306;5,1;76;8,97
"330515 São José do Vale do Rio Preto";82;82;57403,36;46116,28;-;-;11287,08;-;-;700,04;700,04;371;4,5;4;4,88
"330520 São Pedro da Aldeia";193;193;116813,31;77815,56;-;-;38997,75;-;-;605,25;605,25;318;1,6;-;-
"330530 São Sebastião do Alto";75;75;45488,49;35523,80;-;-;9964,69;-;-;606,51;606,51;377;5,0;2;2,67
"330550 Saquarema";310;310;187597,70;141062,62;-;-;46535,08;-;-;605,15;605,15;1541;5,0;34;10,97
"330555 Seropédica";138;138;117999,98;83944,76;-;-;34055,22;-;-;855,07;855,07;407;2,9;11;7,97
"330560 Silva Jardim";46;46;34613,54;28550,18;-;-;6063,36;-;-;752,47;752,47;308;6,7;7;15,22
"330570 Sumidouro";54;54;37956,85;29713,28;-;-;8243,57;-;-;702,90;702,90;216;4,0;3;5,56
"330580 Teresópolis";984;999;2375824,56;1959154,59;-;-;416669,97;-;-;2378,20;2414,46;5590;5,7;89;9,04
"330590 Trajano de Moraes";50;50;32073,03;25047,32;-;-;7025,71;-;-;641,46;641,46;155;3,1;2;4,00
"330600 Três Rios";422;457;1214067,92;1021202,11;-;-;192865,81;-;-;2656,60;2876,94;3091;7,3;45;10,66
"330610 Valença";591;591;816066,61;680834,94;-;-;135231,67;-;-;1380,82;1380,82;3379;5,7;56;9,48
"330615 Varre-Sai";28;28;11635,84;9611,85;-;-;2023,99;-;-;415,57;415,57;79;2,8;-;-
"330620 Vassouras";381;381;1771755,52;1480817,01;-;-;290938,51;-;-;4650,28;4650,28;2667;7,0;60;15,75
"330630 Volta Redonda";1619;1619;6447903,32;5463247,74;-;-;984655,58;-;-;3982,65;3982,65;11252;6,9;340;21,00
"350010 Adamantina";290;392;843298,96;720730,60;-;-;122568,36;-;-;2151,27;2907,93;4594;15,8;31;10,69
"350050 Águas de Lindóia";67;67;30613,53;22645,26;-;-;7968,27;-;-;456,92;456,92;152;2,3;4;5,97
"350070 Agudos";112;112;53310,41;34174,72;-;-;19135,69;-;-;475,99;475,99;233;2,1;1;0,89
"350100 Altinópolis";61;61;33494,84;26782,46;-;-;6712,38;-;-;549,10;549,10;176;2,9;3;4,92
"350110 Alto Alegre";13;13;14866,93;11937,55;-;-;2929,38;-;-;1143,61;1143,61;80;6,2;-;-
"350130 Álvares Machado";36;36;37242,66;30408,83;-;-;6833,83;-;-;1034,52;1034,52;177;4,9;7;19,44
"350160 Americana";490;579;1229942,10;1041498,63;-;-;188443,47;-;-;2124,25;2510,09;5649;11,5;61;12,45
"350170 Américo Brasiliense";124;173;266548,85;209982,22;-;-;56566,63;-;-;1540,74;2149,59;2136;17,2;8;6,45
"350190 Amparo";416;537;1342732,95;1138917,42;-;-;203815,53;-;-;2500,43;3227,72;5880;14,1;58;13,94
"350210 Andradina";208;208;326113,85;272421,80;-;-;53692,05;-;-;1567,86;1567,86;865;4,2;22;10,58
"350220 Angatuba";165;165;207196,30;163374,69;-;-;43821,61;-;-;1255,74;1255,74;954;5,8;29;17,58
"350250 Aparecida";387;387;565001,01;466367,48;-;-;98633,53;-;-;1459,95;1459,95;1663;4,3;36;9,30
"350260 Aparecida d'Oeste";14;14;19636,95;15658,20;-;-;3978,75;-;-;1402,64;1402,64;57;4,1;5;35,71
"350270 Apiaí";154;154;126707,45;96483,51;-;-;30223,94;-;-;822,78;822,78;689;4,5;15;9,74
"350280 Araçatuba";801;861;3032490,69;2530883,33;-;-;501607,36;-;-;3522,06;3785,88;7437;9,3;147;18,35
"350320 Araraquara";1174;1185;2389140,91;1971878,51;-;-;417262,40;-;-;2016,15;2035,04;5901;5,0;98;8,35
"350330 Araras";448;570;1838840,53;1562837,38;-;-;276003,15;-;-;3226,04;4104,55;6353;14,2;57;12,72
"350340 Arealva";17;17;8004,95;6307,21;-;-;1697,74;-;-;470,88;470,88;44;2,6;1;5,88
"350390 Arujá";222;222;194320,35;148649,20;-;-;45671,15;-;-;875,32;875,32;887;4,0;22;9,91
"350400 Assis";626;626;1531167,37;1267744,22;-;-;263423,15;-;-;2445,95;2445,95;3264;5,2;68;10,86
"350410 Atibaia";322;322;172798,63;126613,30;-;-;46185,33;-;-;536,64;536,64;1149;3,6;36;11,18
"350420 Auriflama";111;111;117192,50;93399,06;-;-;23793,44;-;-;1055,79;1055,79;488;4,4;10;9,01
"350450 Avaré";304;304;612075,78;498347,35;-;-;113728,43;-;-;2013,41;2013,41;1442;4,7;17;5,59
"350490 Bananal";1;1;582,42;504,07;-;-;78,35;-;-;582,42;582,42;2;2,0;-;-
"350520 Bariri";120;120;109425,41;86474,63;-;-;22950,78;-;-;911,88;911,88;488;4,1;16;13,33
"350550 Barretos";2134;2175;5280367,21;4312813,96;-;-;967553,25;-;-;2427,76;2474,40;12025;5,6;199;9,33
"350570 Barueri";2956;2956;3169990,19;2598395,44;-;-;571594,75;-;-;1072,39;1072,39;13750;4,7;295;9,98
"350580 Bastos";57;57;28205,94;22579,99;-;-;5625,95;-;-;494,84;494,84;170;3,0;3;5,26
"350590 Batatais";299;309;394148,49;331939,45;-;-;62209,04;-;-;1275,56;1318,22;1430;4,8;41;13,71
"350600 Bauru";2620;2622;6013444,62;5027684,75;-;-;985759,87;-;-;2293,46;2295,21;15509;5,9;204;7,79
"350610 Bebedouro";350;350;351496,80;279331,43;-;-;72165,37;-;-;1004,28;1004,28;1333;3,8;37;10,57
"350630 Bernardino de Campos";54;54;40719,54;33469,33;-;-;7250,21;-;-;754,07;754,07;329;6,1;11;20,37
"350635 Bertioga";357;357;266872,50;206604,88;-;-;60267,62;-;-;747,54;747,54;1448;4,1;32;8,96
"350640 Bilac";14;14;7473,82;6173,76;-;-;1300,06;-;-;533,84;533,84;26;1,9;3;21,43
"350650 Birigui";372;372;364705,79;278866,42;-;-;85839,37;-;-;980,39;980,39;1968;5,3;50;13,44
"350670 Boa Esperança do Sul";4;4;2002,25;1808,96;-;-;193,29;-;-;500,56;500,56;20;5,0;-;-
"350680 Bocaina";18;18;25503,22;20510,70;-;-;4992,52;-;-;1416,85;1416,85;102;5,7;5;27,78
"350700 Boituva";168;168;119952,75;93518,41;-;-;26434,34;-;-;714,00;714,00;737;4,4;12;7,14
"350710 Bom Jesus dos Perdões";40;40;46098,56;37295,34;-;-;8803,22;-;-;1152,46;1152,46;221;5,5;7;17,50
"350740 Borborema";37;37;29802,11;23765,36;-;-;6036,75;-;-;805,46;805,46;161;4,4;7;18,92
"350750 Botucatu";1660;1677;4987298,27;4185269,40;-;-;802028,87;-;-;2973,94;3004,40;10582;6,4;141;8,49
"350760 Bragança Paulista";1302;1302;3252152,99;2721153,32;-;-;530999,67;-;-;2497,81;2497,81;6264;4,8;156;11,98
"350790 Brotas";75;75;51617,59;38531,56;-;-;13086,03;-;-;688,23;688,23;275;3,7;2;2,67
"350810 Buritama";42;42;30759,50;23574,79;-;-;7184,71;-;-;732,37;732,37;170;4,0;2;4,76
"350840 Cabreúva";20;20;10018,40;6241,56;-;-;3776,84;-;-;500,92;500,92;66;3,3;-;-
"350850 Caçapava";334;334;281217,71;225249,44;-;-;55968,27;-;-;841,97;841,97;1243;3,7;35;10,48
"350860 Cachoeira Paulista";47;47;32334,97;26548,37;-;-;5786,60;-;-;687,98;687,98;156;3,3;6;12,77
"350870 Caconde";108;147;156975,17;132817,41;1497,74;-;21816,25;-;-;1067,86;1453,47;1562;14,5;6;5,56
"350880 Cafelândia";59;59;45570,50;35991,79;-;-;9578,71;-;-;772,38;772,38;217;3,7;7;11,86
"350900 Caieiras";421;421;330188,69;224905,45;-;-;105283,24;-;-;784,30;784,30;1416;3,4;20;4,75
"350920 Cajamar";81;81;32410,23;25887,64;-;-;6522,59;-;-;400,13;400,13;259;3,2;2;2,47
"350930 Cajobi";28;28;29752,02;23997,49;-;-;5754,53;-;-;1062,57;1062,57;92;3,3;-;-
"350940 Cajuru";219;219;155996,12;120886,03;-;-;35110,09;-;-;712,31;712,31;768;3,5;5;2,28
"350950 Campinas";5931;5931;14374557,10;11762325,40;-;-;2612231,70;-;-;2423,63;2423,63;34910;5,9;374;6,31
"350960 Campo Limpo Paulista";173;173;99521,70;74480,58;-;-;25041,12;-;-;575,27;575,27;683;3,9;14;8,09
"350970 Campos do Jordão";230;356;433611,10;314908,99;-;-;118702,11;-;-;1218,01;1885,27;4464;19,4;13;5,65
"351000 Cândido Mota";94;94;71405,25;56728,67;-;-;14676,58;-;-;759,63;759,63;318;3,4;13;13,83
"351020 Capão Bonito";147;147;117631,42;88652,57;-;-;28978,85;-;-;800,21;800,21;594;4,0;10;6,80
"351040 Capivari";215;215;195904,74;155847,91;-;-;40056,83;-;-;911,18;911,18;679;3,2;25;11,63
"351050 Caraguatatuba";1033;1033;2678371,25;2241249,61;-;-;437121,64;-;-;2592,81;2592,81;4782;4,6;81;7,84
"351060 Carapicuíba";1663;1663;1593394,83;1231483,99;-;-;361910,84;-;-;958,14;958,14;7143;4,3;74;4,45
"351070 Cardoso";18;18;13836,83;10939,79;-;-;2897,04;-;-;768,71;768,71;49;2,7;1;5,56
"351080 Casa Branca";93;231;231486,80;199721,13;-;-;31765,67;-;-;1002,11;2489,11;4622;49,7;8;8,60
"351100 Castilho";52;52;38373,02;31220,56;-;-;7152,46;-;-;737,94;737,94;178;3,4;7;13,46
"351110 Catanduva";1062;1148;3444453,17;2879563,34;-;-;564889,83;-;-;3000,39;3243,36;9391;8,8;117;11,02
"351140 Cerqueira César";79;79;63464,74;49733,09;-;-;13731,65;-;-;803,35;803,35;369;4,7;9;11,39
"351150 Cerquilho";89;89;67400,41;54002,02;-;-;13398,39;-;-;757,31;757,31;372;4,2;7;7,87
"351160 Cesário Lange";69;69;96340,91;77882,50;-;-;18458,41;-;-;1396,25;1396,25;415;6,0;12;17,39
"351170 Charqueada";51;51;29668,25;23916,97;-;-;5751,28;-;-;581,73;581,73;145;2,8;5;9,80
"355720 Chavantes";89;89;73755,42;58503,53;-;-;15251,89;-;-;828,71;828,71;340;3,8;2;2,25
"351190 Clementina";23;23;15110,05;12335,12;-;-;2774,93;-;-;656,96;656,96;105;4,6;3;13,04
"351200 Colina";47;47;32417,39;24831,42;-;-;7585,97;-;-;689,73;689,73;146;3,1;2;4,26
"351210 Colômbia";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;2;2,0;-;-
"351220 Conchal";98;98;50073,11;38519,98;-;-;11553,13;-;-;510,95;510,95;279;2,8;6;6,12
"351280 Cosmópolis";122;122;95784,49;72170,51;-;-;23613,98;-;-;785,12;785,12;639;5,2;20;16,39
"351300 Cotia";998;998;1673906,11;1345765,39;-;-;328140,72;-;-;1677,26;1677,26;4274;4,3;95;9,52
"351340 Cruzeiro";483;483;1187685,27;1001606,94;-;-;186078,33;-;-;2458,98;2458,98;3061;6,3;82;16,98
"351350 Cubatão";458;458;1101976,38;913869,86;-;-;188106,52;-;-;2406,06;2406,06;2809;6,1;41;8,95
"351360 Cunha";119;119;79745,28;63649,95;-;-;16095,33;-;-;670,13;670,13;470;3,9;6;5,04
"351370 Descalvado";117;117;93506,49;73702,06;-;-;19804,43;-;-;799,20;799,20;376;3,2;5;4,27
"351380 Diadema";1522;1522;1817302,13;1460544,48;-;-;356757,65;-;-;1194,02;1194,02;9546;6,3;120;7,88
"351390 Divinolândia";131;278;464967,64;409371,99;-;-;55595,65;-;-;1672,55;3549,37;4995;38,1;6;4,58
"351410 Dois Córregos";102;102;81264,31;65475,93;-;-;15788,38;-;-;796,71;796,71;557;5,5;12;11,76
"351440 Dracena";280;280;1164873,86;986065,55;-;-;178808,31;-;-;4160,26;4160,26;1563;5,6;76;27,14
"351450 Duartina";126;126;73018,47;59145,64;-;-;13872,83;-;-;579,51;579,51;252;2,0;9;7,14
"351500 Embu das Artes";364;364;488972,50;390092,87;-;-;98879,63;-;-;1343,33;1343,33;1622;4,5;37;10,16
"351510 Embu-Guaçu";117;117;93185,56;75840,34;-;-;17345,22;-;-;796,46;796,46;387;3,3;17;14,53
"351518 Espírito Santo do Pinhal";321;518;809469,45;692088,22;-;-;117381,23;-;-;1562,68;2521,71;7333;22,8;38;11,84
"351520 Estrela d'Oeste";10;10;5291,96;3488,72;-;-;1803,24;-;-;529,20;529,20;20;2,0;-;-
"351540 Fartura";78;78;44297,17;33866,40;-;-;10430,77;-;-;567,91;567,91;303;3,9;4;5,13
"351550 Fernandópolis";375;375;1075099,17;913497,91;-;-;161601,26;-;-;2866,93;2866,93;2110;5,6;44;11,73
"351570 Ferraz de Vasconcelos";869;869;1424393,84;1170441,84;-;-;253952,00;-;-;1639,12;1639,12;5537;6,4;136;15,65
"351600 Flórida Paulista";48;48;46820,18;37217,30;-;-;9602,88;-;-;975,42;975,42;211;4,4;4;8,33
"351620 Franca";1530;1648;3463801,32;2823968,23;-;-;639833,09;-;-;2101,82;2263,92;10872;7,1;114;7,45
"351630 Francisco Morato";824;824;991002,10;781343,88;-;-;209658,22;-;-;1202,67;1202,67;4325;5,2;67;8,13
"351640 Franco da Rocha";467;500;567761,42;481963,43;-;-;85797,99;-;-;1135,52;1215,76;6047;12,9;35;7,49
"351660 Gália";9;9;5472,49;4669,35;-;-;803,14;-;-;608,05;608,05;71;7,9;-;-
"351670 Garça";182;329;427653,11;365761,68;-;-;61891,43;-;-;1299,86;2349,74;5302;29,1;12;6,59
"351690 General Salgado";22;22;21107,53;17441,22;-;-;3666,31;-;-;959,43;959,43;97;4,4;5;22,73
"351740 Guaíra";144;144;97604,91;76333,98;-;-;21270,93;-;-;677,81;677,81;364;2,5;6;4,17
"351760 Guapiara";68;68;59378,03;45441,98;-;-;13936,05;-;-;873,21;873,21;124;1,8;4;5,88
"351770 Guará";74;74;46665,71;35044,12;-;-;11621,59;-;-;630,62;630,62;160;2,2;1;1,35
"351780 Guaraçaí";13;13;3711,52;3163,17;-;-;548,35;-;-;285,50;285,50;68;5,2;1;7,69
"351820 Guararapes";124;124;110726,94;86739,92;-;-;23987,02;-;-;892,96;892,96;467;3,8;23;18,55
"351830 Guararema";119;119;101628,83;78427,05;-;-;23201,78;-;-;854,02;854,02;381;3,2;5;4,20
"351840 Guaratinguetá";527;527;1074189,02;870290,19;7213,39;-;192173,90;-;-;2038,31;2038,31;2825;5,4;36;6,83
"351860 Guariba";118;118;93019,70;72251,71;-;-;20767,99;-;-;788,30;788,30;521;4,4;7;5,93
