 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Abr/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"290475 Buritirama";41;41;22894,58;19266,61;-;-;3627,97;-;-;558,40;558,40;123;3,0;-;-
"290480 Caatiba";6;6;5787,42;4616,61;-;-;1170,81;-;-;964,57;964,57;19;3,2;-;-
"290490 Cachoeira";54;54;28864,89;23067,70;-;-;5797,19;-;-;534,53;534,53;133;2,5;2;3,70
"290500 Caculé";80;80;37491,74;25645,90;-;-;11845,84;-;-;468,65;468,65;187;2,3;3;3,75
"290510 Caém";42;42;27200,44;23792,02;-;-;3408,42;-;-;647,63;647,63;186;4,4;2;4,76
"290520 Caetité";124;124;66982,59;48263,24;-;-;18719,35;-;-;540,18;540,18;405;3,3;4;3,23
"290530 Cafarnaum";50;50;27420,99;20126,84;-;-;7294,15;-;-;548,42;548,42;166;3,3;2;4,00
"290550 Caldeirão Grande";104;104;68032,79;58274,23;-;-;9758,56;-;-;654,16;654,16;351;3,4;2;1,92
"290560 Camacan";260;260;190047,50;149774,60;-;-;40272,90;-;-;730,95;730,95;971;3,7;22;8,46
"290570 Camaçari";445;445;340052,93;259051,81;-;-;81001,12;-;-;764,16;764,16;2044;4,6;13;2,92
"290590 Campo Alegre de Lourdes";126;126;99977,17;79431,13;-;-;20546,04;-;-;793,47;793,47;277;2,2;1;0,79
"290600 Campo Formoso";293;293;263693,92;196200,44;-;-;67493,48;-;-;899,98;899,98;1113;3,8;16;5,46
"290610 Canápolis";32;32;20006,80;15627,81;-;-;4378,99;-;-;625,21;625,21;64;2,0;1;3,13
"290620 Canarana";51;51;24104,73;19012,20;-;-;5092,53;-;-;472,64;472,64;166;3,3;2;3,92
"290630 Canavieiras";35;35;23547,96;18828,53;-;-;4719,43;-;-;672,80;672,80;110;3,1;4;11,43
"290640 Candeal";2;2;602,63;514,75;-;-;87,88;-;-;301,31;301,31;8;4,0;-;-
"290650 Candeias";292;292;552819,02;472686,19;-;-;80132,83;-;-;1893,22;1893,22;1600;5,5;32;10,96
"290660 Candiba";74;74;70263,95;55741,66;-;-;14522,29;-;-;949,51;949,51;316;4,3;3;4,05
"290680 Cansanção";140;140;47124,12;38605,38;-;-;8518,74;-;-;336,60;336,60;290;2,1;4;2,86
"290682 Canudos";31;31;17712,77;14315,55;-;-;3397,22;-;-;571,38;571,38;135;4,4;1;3,23
"290687 Capim Grosso";103;103;42677,14;28801,56;-;-;13875,58;-;-;414,34;414,34;279;2,7;2;1,94
"290690 Caravelas";38;38;19690,71;14558,76;-;-;5131,95;-;-;518,18;518,18;157;4,1;9;23,68
"290710 Carinhanha";40;40;22428,17;16146,53;-;-;6281,64;-;-;560,70;560,70;108;2,7;1;2,50
"290730 Castro Alves";100;100;45708,79;34196,63;-;-;11512,16;-;-;457,09;457,09;223;2,2;4;4,00
"290750 Catu";325;325;135125,93;105632,56;-;-;29493,37;-;-;415,77;415,77;588;1,8;5;1,54
"290755 Caturama";20;20;19082,51;15440,09;-;-;3642,42;-;-;954,13;954,13;95;4,8;-;-
"290760 Central";86;86;53809,60;40655,60;-;-;13154,00;-;-;625,69;625,69;201;2,3;6;6,98
"290780 Cícero Dantas";50;50;14573,88;12200,09;-;-;2373,79;-;-;291,48;291,48;339;6,8;4;8,00
"290790 Cipó";31;31;10622,71;7834,09;-;-;2788,62;-;-;342,67;342,67;98;3,2;-;-
"290800 Coaraci";15;15;5115,68;3974,67;-;-;1141,01;-;-;341,05;341,05;119;7,9;1;6,67
"290810 Cocos";120;120;79791,22;68725,79;-;-;11065,43;-;-;664,93;664,93;360;3,0;-;-
"290830 Conceição do Almeida";43;43;40323,95;32587,22;-;-;7736,73;-;-;937,77;937,77;187;4,3;1;2,33
"290840 Conceição do Coité";476;476;191522,14;137449,16;-;-;54072,98;-;-;402,36;402,36;1325;2,8;10;2,10
"290850 Conceição do Jacuípe";33;33;20098,06;15836,32;-;-;4261,74;-;-;609,03;609,03;105;3,2;4;12,12
"290860 Conde";16;16;5863,02;4322,25;-;-;1540,77;-;-;366,44;366,44;27;1,7;2;12,50
"290870 Condeúba";46;46;17750,48;14428,48;-;-;3322,00;-;-;385,88;385,88;139;3,0;2;4,35
"290890 Coração de Maria";113;113;34221,42;23187,85;-;-;11033,57;-;-;302,84;302,84;272;2,4;-;-
"290900 Cordeiros";23;23;12656,61;10192,31;-;-;2464,30;-;-;550,29;550,29;127;5,5;1;4,35
"290910 Coribe";88;88;30829,82;24561,35;-;-;6268,47;-;-;350,34;350,34;251;2,9;-;-
"290930 Correntina";132;132;111707,09;89092,81;-;-;22614,28;-;-;846,27;846,27;396;3,0;-;-
"290950 Cravolândia";49;49;39177,36;33567,33;-;-;5610,03;-;-;799,54;799,54;202;4,1;-;-
"290960 Crisópolis";47;47;16501,37;11751,39;-;-;4749,98;-;-;351,09;351,09;137;2,9;4;8,51
"290970 Cristópolis";183;183;143936,63;125580,96;-;-;18355,67;-;-;786,54;786,54;608;3,3;-;-
"290980 Cruz das Almas";293;293;130030,86;81597,82;-;-;48433,04;-;-;443,79;443,79;552;1,9;3;1,02
"290990 Curaçá";25;25;13970,03;11611,95;-;-;2358,08;-;-;558,80;558,80;64;2,6;-;-
"291005 Dias d'Ávila";79;79;41815,28;29299,74;-;-;12515,54;-;-;529,31;529,31;131;1,7;-;-
"291010 Dom Basílio";20;20;13696,59;10790,34;-;-;2906,25;-;-;684,83;684,83;81;4,0;5;25,00
"291030 Elísio Medrado";15;15;5367,32;4544,29;-;-;823,03;-;-;357,82;357,82;82;5,5;-;-
"291050 Entre Rios";31;31;8880,94;6347,09;-;-;2533,85;-;-;286,48;286,48;113;3,6;3;9,68
"290050 Érico Cardoso";12;12;3441,55;3052,26;-;-;389,29;-;-;286,80;286,80;28;2,3;1;8,33
"291060 Esplanada";95;95;52475,91;36204,76;-;-;16271,15;-;-;552,38;552,38;296;3,1;8;8,42
"291070 Euclides da Cunha";252;252;109182,32;77784,24;-;-;31398,08;-;-;433,26;433,26;645;2,6;4;1,59
"291072 Eunápolis";553;553;1891537,99;1578863,85;-;-;312674,14;-;-;3420,50;3420,50;2866;5,2;83;15,01
"291080 Feira de Santana";3419;3465;5646349,16;4411861,83;-;-;1234487,33;-;-;1629,54;1651,46;20379;6,0;172;5,03
"291085 Filadélfia";39;39;20984,30;15141,28;-;-;5843,02;-;-;538,06;538,06;76;1,9;-;-
"291110 Formosa do Rio Preto";239;239;152263,55;133095,42;-;-;19168,13;-;-;637,09;637,09;838;3,5;-;-
"291130 Gentio do Ouro";19;19;16958,35;13477,04;-;-;3481,31;-;-;892,54;892,54;120;6,3;-;-
"291150 Gongogi";13;13;4490,43;3469,96;-;-;1020,47;-;-;345,42;345,42;54;4,2;-;-
"291170 Guanambi";707;707;773452,23;612507,65;-;-;160944,58;-;-;1093,99;1093,99;3256;4,6;35;4,95
"291180 Guaratinga";49;49;27365,36;20608,02;-;-;6757,34;-;-;558,48;558,48;150;3,1;5;10,20
"291190 Iaçu";21;21;9284,19;6933,75;-;-;2350,44;-;-;442,10;442,10;101;4,8;1;4,76
"291200 Ibiassucê";107;107;38690,74;26441,84;-;-;12248,90;-;-;361,60;361,60;200;1,9;4;3,74
"291210 Ibicaraí";34;34;15282,67;11704,20;-;-;3578,47;-;-;449,49;449,49;180;5,3;3;8,82
"291230 Ibicuí";12;12;4166,48;3058,64;-;-;1107,84;-;-;347,21;347,21;31;2,6;-;-
"291250 Ibipitanga";9;9;797,16;534,32;-;-;262,84;-;-;88,57;88,57;20;2,2;-;-
"291270 Ibirapitanga";69;69;49794,55;38575,94;-;-;11218,61;-;-;721,66;721,66;251;3,6;-;-
"291280 Ibirapuã";42;42;38465,38;31048,66;-;-;7416,72;-;-;915,84;915,84;190;4,5;3;7,14
"291290 Ibirataia";119;119;44665,84;37979,48;-;-;6686,36;-;-;375,34;375,34;310;2,6;2;1,68
"291300 Ibitiara";94;94;35097,03;26752,62;-;-;8344,41;-;-;373,37;373,37;203;2,2;6;6,38
"291310 Ibititá";34;34;19725,50;16851,32;-;-;2874,18;-;-;580,16;580,16;82;2,4;-;-
"291320 Ibotirama";257;257;141908,20;99495,22;-;-;42412,98;-;-;552,17;552,17;605;2,4;9;3,50
"291340 Igaporã";33;33;31040,66;23501,40;-;-;7539,26;-;-;940,63;940,63;121;3,7;-;-
"291345 Igrapiúna";30;30;11457,21;9429,57;-;-;2027,64;-;-;381,91;381,91;113;3,8;-;-
"291350 Iguaí";234;234;128071,65;104140,32;-;-;23931,33;-;-;547,31;547,31;665;2,8;5;2,14
"291360 Ilhéus";1882;1882;4620319,29;3876408,30;-;-;743910,99;-;-;2455,00;2455,00;10191;5,4;149;7,92
"291370 Inhambupe";13;13;5424,96;3877,86;-;-;1547,10;-;-;417,30;417,30;36;2,8;-;-
"291380 Ipecaetá";12;12;4654,70;3668,16;-;-;986,54;-;-;387,89;387,89;40;3,3;3;25,00
"291390 Ipiaú";419;419;220449,03;172590,19;-;-;47858,84;-;-;526,13;526,13;1356;3,2;16;3,82
"291420 Irajuba";77;77;25186,30;21888,88;-;-;3297,42;-;-;327,09;327,09;188;2,4;-;-
"291430 Iramaia";97;97;47534,99;42279,22;-;-;5255,77;-;-;490,05;490,05;285;2,9;-;-
"291440 Iraquara";292;292;142711,35;118040,21;-;-;24671,14;-;-;488,74;488,74;528;1,8;-;-
"291460 Irecê";722;722;1078994,49;889565,44;-;-;189429,05;-;-;1494,45;1494,45;3361;4,7;62;8,59
"291465 Itabela";124;124;74516,12;49643,14;-;3597,19;17678,60;3597,19;3597,19;600,94;600,94;336;2,7;10;8,06
"291470 Itaberaba";200;200;1265885,03;1064866,74;-;-;201018,29;-;-;6329,43;6329,43;1309;6,5;16;8,00
"291480 Itabuna";1171;1171;2709290,34;2213815,33;-;-;495475,01;-;-;2313,66;2313,66;6931;5,9;103;8,80
"291490 Itacaré";38;38;15115,65;10974,50;-;-;4141,15;-;-;397,78;397,78;72;1,9;-;-
"291500 Itaeté";20;20;8649,92;6605,77;-;-;2044,15;-;-;432,50;432,50;36;1,8;3;15,00
"291510 Itagi";3;3;2147,90;1640,15;-;-;507,75;-;-;715,97;715,97;4;1,3;-;-
"291535 Itaguaçu da Bahia";27;27;17925,02;13879,64;-;-;4045,38;-;-;663,89;663,89;98;3,6;1;3,70
"291540 Itaju do Colônia";18;18;7369,25;5869,99;-;-;1499,26;-;-;409,40;409,40;43;2,4;-;-
"291550 Itajuípe";144;144;130422,73;111148,26;-;-;19274,47;-;-;905,71;905,71;433;3,0;-;-
"291560 Itamaraju";354;354;234274,51;170634,15;-;-;63640,36;-;-;661,79;661,79;1409;4,0;21;5,93
"291580 Itambé";82;82;22639,45;17398,21;-;-;5241,24;-;-;276,09;276,09;172;2,1;2;2,44
"291600 Itanhém";84;84;50580,06;39308,05;-;-;11272,01;-;-;602,14;602,14;188;2,2;3;3,57
"291610 Itaparica";165;165;85701,88;63105,47;-;-;22596,41;-;-;519,41;519,41;489;3,0;5;3,03
"291630 Itapebi";10;10;3691,38;3013,24;-;-;678,14;-;-;369,14;369,14;23;2,3;1;10,00
"291640 Itapetinga";35;35;93191,87;80399,41;-;-;12792,46;-;-;2662,62;2662,62;196;5,6;6;17,14
"291650 Itapicuru";13;13;5527,87;4376,51;-;-;1151,36;-;-;425,22;425,22;29;2,2;-;-
"291670 Itaquara";20;20;22914,79;18766,42;-;-;4148,37;-;-;1145,74;1145,74;63;3,1;-;-
"291680 Itarantim";42;42;23619,48;19367,97;-;-;4251,51;-;-;562,37;562,37;139;3,3;3;7,14
"291685 Itatim";18;18;9297,20;7055,46;-;-;2241,74;-;-;516,51;516,51;41;2,3;1;5,56
"291690 Itiruçu";147;147;90355,60;74666,14;-;-;15689,46;-;-;614,66;614,66;358;2,4;3;2,04
"291700 Itiúba";112;112;78057,62;60347,68;-;-;17709,94;-;-;696,94;696,94;500;4,5;6;5,36
"291710 Itororó";62;62;33597,67;27950,08;-;-;5647,59;-;-;541,90;541,90;195;3,1;-;-
"291720 Ituaçu";23;23;10006,79;7896,75;-;-;2110,04;-;-;435,08;435,08;122;5,3;3;13,04
"291730 Ituberá";44;44;20218,81;13564,24;-;-;6654,57;-;-;459,52;459,52;108;2,5;3;6,82
"291733 Iuiú";12;12;5782,56;3296,00;-;-;2486,56;-;-;481,88;481,88;15;1,3;-;-
"291735 Jaborandi";63;63;35000,26;26731,44;-;-;8268,82;-;-;555,56;555,56;147;2,3;2;3,17
"291740 Jacaraci";36;36;16692,54;13515,40;-;-;3177,14;-;-;463,68;463,68;193;5,4;1;2,78
"291750 Jacobina";495;495;729495,85;590141,71;-;-;139354,14;-;-;1473,73;1473,73;1964;4,0;43;8,69
"291770 Jaguarari";61;61;30166,96;22890,82;-;-;7276,14;-;-;494,54;494,54;160;2,6;7;11,48
"291800 Jequié";1311;1311;3518756,76;2952221,60;-;-;566535,16;-;-;2684,02;2684,02;9804;7,5;118;9,00
"291810 Jeremoabo";23;23;9425,58;6226,18;-;-;3199,40;-;-;409,81;409,81;53;2,3;-;-
"291820 Jiquiriçá";36;36;13174,04;10440,33;-;-;2733,71;-;-;365,95;365,95;113;3,1;1;2,78
"291830 Jitaúna";17;17;7970,85;6908,68;-;-;1062,17;-;-;468,87;468,87;69;4,1;1;5,88
"291835 João Dourado";42;42;18286,82;12896,54;-;-;5390,28;-;-;435,40;435,40;79;1,9;2;4,76
"291840 Juazeiro";1357;1418;2662336,31;2216690,58;-;-;445645,73;-;-;1877,53;1961,93;9210;6,8;122;8,99
"291850 Jussara";36;36;19174,13;16284,55;-;-;2889,58;-;-;532,61;532,61;122;3,4;-;-
"291860 Jussiape";13;13;7635,61;6543,66;-;-;1091,95;-;-;587,35;587,35;34;2,6;-;-
"291880 Laje";37;37;18924,70;14453,67;-;-;4471,03;-;-;511,48;511,48;135;3,6;-;-
"291905 Lajedo do Tabocal";29;29;28107,88;22952,77;-;-;5155,11;-;-;969,24;969,24;92;3,2;1;3,45
"291915 Lapão";56;56;38455,21;31234,80;-;-;7220,41;-;-;686,70;686,70;241;4,3;3;5,36
"291920 Lauro de Freitas";583;583;1031664,42;851641,20;-;-;180023,22;-;-;1769,58;1769,58;3908;6,7;57;9,78
"291940 Licínio de Almeida";33;33;13251,54;10294,42;-;-;2957,12;-;-;401,56;401,56;84;2,5;2;6,06
"291950 Livramento de Nossa Senhora";220;220;150253,45;116537,35;-;-;33716,10;-;-;682,97;682,97;859;3,9;5;2,27
"291955 Luís Eduardo Magalhães";173;173;80179,96;49437,74;-;-;30742,22;-;-;463,47;463,47;351;2,0;-;-
"291960 Macajuba";17;17;7616,39;6531,13;-;-;1085,26;-;-;448,02;448,02;79;4,6;1;5,88
"291970 Macarani";107;107;62888,43;54285,96;-;-;8602,47;-;-;587,74;587,74;405;3,8;4;3,74
"291980 Macaúbas";129;129;59932,29;46756,40;-;-;13175,89;-;-;464,59;464,59;472;3,7;8;6,20
"292000 Maiquinique";37;37;19660,68;17446,44;-;-;2214,24;-;-;531,37;531,37;125;3,4;-;-
"292010 Mairi";87;87;31301,71;25494,44;-;-;5807,27;-;-;359,79;359,79;318;3,7;4;4,60
"292020 Malhada";55;55;39413,92;29925,79;-;-;9488,13;-;-;716,62;716,62;183;3,3;3;5,45
"292050 Maracás";91;91;54296,04;43552,33;-;-;10743,71;-;-;596,66;596,66;378;4,2;8;8,79
"292080 Marcionílio Souza";18;18;6809,46;5539,67;-;-;1269,79;-;-;378,30;378,30;55;3,1;-;-
"292100 Mata de São João";167;167;78208,57;55150,81;-;-;23057,76;-;-;468,31;468,31;640;3,8;8;4,79
"292105 Matina";17;17;9493,60;7554,79;-;-;1938,81;-;-;558,45;558,45;54;3,2;2;11,76
"292120 Miguel Calmon";230;230;122005,37;92184,36;-;-;29821,01;-;-;530,46;530,46;606;2,6;5;2,17
"292130 Milagres";20;20;7895,98;6101,54;-;-;1794,44;-;-;394,80;394,80;70;3,5;-;-
"292170 Morro do Chapéu";197;197;99226,45;69449,79;-;-;29776,66;-;-;503,69;503,69;392;2,0;5;2,54
"292180 Mortugaba";32;32;12510,12;10010,05;-;-;2500,07;-;-;390,94;390,94;134;4,2;3;9,38
"292190 Mucugê";33;33;19606,71;15213,21;-;-;4393,50;-;-;594,14;594,14;68;2,1;-;-
"292200 Mucuri";142;142;87766,14;62715,22;-;-;25050,92;-;-;618,07;618,07;423;3,0;8;5,63
"292205 Mulungu do Morro";31;31;16142,55;13093,50;-;-;3049,05;-;-;520,73;520,73;85;2,7;-;-
"292210 Mundo Novo";35;35;14675,27;11257,02;-;-;3418,25;-;-;419,29;419,29;103;2,9;1;2,86
"292230 Muritiba";87;87;67129,20;55937,52;-;-;11191,68;-;-;771,60;771,60;-;-;-;-
"292240 Mutuípe";44;44;24621,40;19530,36;-;-;5091,04;-;-;559,58;559,58;199;4,5;2;4,55
"292250 Nazaré";87;87;43739,66;35156,58;-;-;8583,08;-;-;502,75;502,75;298;3,4;7;8,05
"292265 Nordestina";43;43;19907,89;15879,56;-;-;4028,33;-;-;462,97;462,97;168;3,9;2;4,65
"292270 Nova Canaã";139;139;75611,52;64474,92;-;-;11136,60;-;-;543,97;543,97;416;3,0;-;-
"292273 Nova Fátima";5;5;2728,25;2288,91;-;-;439,34;-;-;545,65;545,65;19;3,8;1;20,00
"292290 Nova Soure";21;21;9095,20;7405,72;-;-;1689,48;-;-;433,10;433,10;52;2,5;1;4,76
"292300 Nova Viçosa";94;94;59595,59;47609,21;-;-;11986,38;-;-;634,00;634,00;290;3,1;16;17,02
"292310 Olindina";129;129;90583,34;77178,87;-;-;13404,47;-;-;702,20;702,20;381;3,0;6;4,65
"292320 Oliveira dos Brejinhos";10;10;2982,06;2331,71;-;-;650,35;-;-;298,21;298,21;23;2,3;-;-
"292330 Ouriçangas";9;9;4297,29;3003,46;-;-;1293,83;-;-;477,48;477,48;21;2,3;-;-
"292335 Ourolândia";25;25;6712,50;5053,11;-;-;1659,39;-;-;268,50;268,50;58;2,3;2;8,00
"292340 Palmas de Monte Alto";6;6;3233,57;1762,97;-;-;1470,60;-;-;538,93;538,93;9;1,5;-;-
"292360 Paramirim";188;188;104595,06;74509,88;-;-;30085,18;-;-;556,36;556,36;511;2,7;3;1,60
"292370 Paratinga";87;87;42116,63;34171,44;-;-;7945,19;-;-;484,10;484,10;199;2,3;-;-
"292390 Pau Brasil";9;9;4149,43;2776,10;-;-;1373,33;-;-;461,05;461,05;11;1,2;-;-
"292400 Paulo Afonso";628;628;789116,87;624906,19;-;-;164210,68;-;-;1256,56;1256,56;2613;4,2;40;6,37
"292405 Pé de Serra";8;8;3738,30;3227,48;-;-;510,82;-;-;467,29;467,29;40;5,0;3;37,50
"292430 Piatã";63;63;40301,89;30482,48;-;-;9819,41;-;-;639,71;639,71;174;2,8;1;1,59
"292450 Pindaí";42;42;25395,23;18395,68;-;-;6999,55;-;-;604,65;604,65;137;3,3;3;7,14
"292460 Pindobaçu";67;67;31828,48;24335,05;-;-;7493,43;-;-;475,05;475,05;186;2,8;-;-
"292465 Pintadas";14;14;6620,87;5611,88;-;-;1008,99;-;-;472,92;472,92;59;4,2;-;-
"292470 Piripá";30;30;13364,00;10855,02;-;-;2508,98;-;-;445,47;445,47;163;5,4;1;3,33
"292480 Piritiba";20;20;7989,30;6317,49;-;-;1671,81;-;-;399,47;399,47;106;5,3;-;-
"292490 Planaltino";45;45;24927,22;22853,00;-;-;2074,22;-;-;553,94;553,94;136;3,0;-;-
"292500 Planalto";44;44;11998,05;9535,29;-;-;2462,76;-;-;272,68;272,68;192;4,4;2;4,55
"292510 Poções";155;155;63742,01;48376,82;-;-;15365,19;-;-;411,24;411,24;530;3,4;5;3,23
"292520 Pojuca";134;134;40888,14;29335,71;-;-;11552,43;-;-;305,14;305,14;339;2,5;1;0,75
"292525 Ponto Novo";48;48;23527,77;17780,31;-;-;5747,46;-;-;490,16;490,16;131;2,7;-;-
"292530 Porto Seguro";723;723;907487,13;714472,04;-;908,78;188749,12;908,78;3357,19;1255,17;1255,17;3432;4,7;31;4,29
"292540 Potiraguá";5;5;1456,88;896,29;-;-;560,59;-;-;291,38;291,38;7;1,4;-;-
"292560 Presidente Dutra";31;31;27133,65;21959,58;-;-;5174,07;-;-;875,28;875,28;122;3,9;2;6,45
"292575 Presidente Tancredo Neves";53;53;31123,86;24213,88;-;-;6909,98;-;-;587,24;587,24;216;4,1;2;3,77
"292580 Queimadas";120;120;61090,24;49508,16;-;-;11582,08;-;-;509,09;509,09;234;2,0;-;-
"292590 Quijingue";57;57;21752,91;15903,42;-;-;5849,49;-;-;381,63;381,63;163;2,9;-;-
"292595 Rafael Jambeiro";4;4;1167,14;1004,15;-;-;162,99;-;-;291,79;291,79;31;7,8;-;-
"292600 Remanso";70;70;715106,39;608392,33;-;-;106714,06;-;-;10215,81;10215,81;574;8,2;26;37,14
"292620 Riachão das Neves";47;47;38983,37;30995,61;-;-;7987,76;-;-;829,43;829,43;141;3,0;-;-
"292630 Riachão do Jacuípe";134;134;63669,68;44309,73;-;-;19359,95;-;-;475,15;475,15;402;3,0;1;0,75
"292640 Riacho de Santana";110;110;109080,76;85267,79;-;-;23812,97;-;-;991,64;991,64;565;5,1;10;9,09
"292650 Ribeira do Amparo";12;12;4777,05;3489,20;-;-;1287,85;-;-;398,09;398,09;27;2,3;-;-
"292660 Ribeira do Pombal";438;438;301060,93;231320,19;-;-;69740,74;-;-;687,35;687,35;1665;3,8;31;7,08
"292670 Rio de Contas";24;24;6186,63;5129,89;-;-;1056,74;-;-;257,78;257,78;58;2,4;1;4,17
"292690 Rio do Pires";37;37;23877,35;20398,19;-;-;3479,16;-;-;645,33;645,33;89;2,4;2;5,41
"292700 Rio Real";82;82;30786,64;22867,82;-;-;7918,82;-;-;375,45;375,45;349;4,3;2;2,44
"292720 Ruy Barbosa";452;452;199500,55;149737,97;-;-;49762,58;-;-;441,37;441,37;715;1,6;5;1,11
"292730 Salinas da Margarida";14;14;8860,14;7136,86;-;-;1723,28;-;-;632,87;632,87;37;2,6;1;7,14
"292740 Salvador";19345;19660;59465093,36;49279584,94;-;-;10185508,42;-;-;3024,67;3073,93;136397;7,1;1305;6,75
"292790 Santa Inês";42;42;22398,26;19028,59;-;-;3369,67;-;-;533,29;533,29;136;3,2;2;4,76
"292810 Santa Maria da Vitória";110;110;73726,48;56587,12;-;-;17139,36;-;-;670,24;670,24;373;3,4;11;10,00
"292840 Santa Rita de Cássia";82;82;31359,16;24135,68;-;-;7223,48;-;-;382,43;382,43;323;3,9;3;3,66
"292800 Santaluz";182;182;91448,59;72992,68;-;-;18455,91;-;-;502,46;502,46;493;2,7;5;2,75
"292820 Santana";76;76;34806,06;26900,57;-;-;7905,49;-;-;457,97;457,97;227;3,0;1;1,32
"292830 Santanópolis";1;1;451,40;275,60;-;-;175,80;-;-;451,40;451,40;1;1,0;-;-
"292870 Santo Antônio de Jesus";1096;1096;1123821,71;916726,34;-;-;207095,37;-;-;1025,38;1025,38;4393;4,0;74;6,75
"292880 Santo Estêvão";36;36;19667,77;15349,13;-;-;4318,64;-;-;546,33;546,33;132;3,7;6;16,67
"292890 São Desidério";102;102;73300,97;54128,37;-;-;19172,60;-;-;718,64;718,64;329;3,2;-;-
"292910 São Felipe";18;18;11240,18;9400,37;-;-;1839,81;-;-;624,45;624,45;70;3,9;1;5,56
"292900 São Félix";230;230;166820,99;127200,82;-;-;39620,17;-;-;725,31;725,31;481;2,1;14;6,09
"292905 São Félix do Coribe";35;35;38164,08;30422,96;-;-;7741,12;-;-;1090,40;1090,40;152;4,3;3;8,57
"292925 São Gabriel";37;37;30652,74;24011,98;-;-;6640,76;-;-;828,45;828,45;133;3,6;3;8,11
"292930 São Gonçalo dos Campos";13;13;6552,71;5517,06;-;-;1035,65;-;-;504,05;504,05;41;3,2;2;15,38
"292940 São Miguel das Matas";164;164;122139,78;107410,99;-;-;14728,79;-;-;744,75;744,75;581;3,5;-;-
"292950 São Sebastião do Passé";83;83;51277,88;40475,37;-;-;10802,51;-;-;617,81;617,81;348;4,2;11;13,25
"292960 Sapeaçu";26;26;14653,12;11799,78;-;-;2853,34;-;-;563,58;563,58;55;2,1;2;7,69
"292970 Sátiro Dias";10;10;8374,41;6480,07;-;-;1894,34;-;-;837,44;837,44;43;4,3;-;-
"292980 Saúde";46;46;27961,89;24736,41;-;-;3225,48;-;-;607,87;607,87;189;4,1;3;6,52
"292990 Seabra";586;586;1191756,60;998867,64;-;-;192888,96;-;-;2033,71;2033,71;3431;5,9;116;19,80
"293000 Sebastião Laranjeiras";16;16;11128,08;8565,09;-;-;2562,99;-;-;695,50;695,50;70;4,4;1;6,25
"293010 Senhor do Bonfim";167;167;77561,44;53468,90;-;-;24092,54;-;-;464,44;464,44;619;3,7;3;1,80
"293020 Sento Sé";44;44;21700,66;17229,88;-;-;4470,78;-;-;493,20;493,20;108;2,5;2;4,55
"293030 Serra Dourada";26;26;12083,64;9634,19;-;-;2449,45;-;-;464,76;464,76;67;2,6;-;-
"293040 Serra Preta";3;3;1273,95;868,77;-;-;405,18;-;-;424,65;424,65;5;1,7;-;-
"293050 Serrinha";216;216;190939,55;144322,34;-;-;46617,21;-;-;883,98;883,98;656;3,0;19;8,80
"293060 Serrolândia";25;25;23030,61;17655,98;-;-;5374,63;-;-;921,22;921,22;68;2,7;1;4,00
"293070 Simões Filho";298;298;127685,81;91425,15;-;-;36260,66;-;-;428,48;428,48;1212;4,1;11;3,69
"293075 Sítio do Mato";7;7;2846,70;2343,81;-;-;502,89;-;-;406,67;406,67;12;1,7;-;-
"293077 Sobradinho";30;30;21964,85;18274,04;-;-;3690,81;-;-;732,16;732,16;153;5,1;4;13,33
"293080 Souto Soares";37;37;16612,81;13863,51;-;-;2749,30;-;-;448,99;448,99;109;2,9;1;2,70
"293120 Taperoá";25;25;10658,75;7991,68;-;-;2667,07;-;-;426,35;426,35;74;3,0;-;-
"293130 Tapiramutá";64;64;24975,67;20823,89;-;-;4151,78;-;-;390,24;390,24;146;2,3;-;-
"293135 Teixeira de Freitas";1136;1136;2176546,98;1786378,48;-;-;390168,50;-;-;1915,97;1915,97;4549;4,0;80;7,04
"293150 Teofilândia";15;15;15269,30;11557,50;-;-;3711,80;-;-;1017,95;1017,95;52;3,5;1;6,67
"293160 Teolândia";28;28;13403,95;10487,51;-;-;2916,44;-;-;478,71;478,71;63;2,3;-;-
"293180 Tremedal";21;21;6755,25;5516,64;-;-;1238,61;-;-;321,68;321,68;89;4,2;2;9,52
"293200 Uauá";56;56;47863,78;37911,12;-;-;9952,66;-;-;854,71;854,71;182;3,3;7;12,50
"293210 Ubaíra";64;64;29486,88;23259,95;-;-;6226,93;-;-;460,73;460,73;186;2,9;5;7,81
"293220 Ubaitaba";146;146;76054,20;66659,85;-;-;9394,35;-;-;520,92;520,92;345;2,4;2;1,37
"293230 Ubatã";31;31;19403,52;16476,53;-;-;2926,99;-;-;625,92;625,92;134;4,3;4;12,90
"293240 Uibaí";28;28;13395,80;10563,74;-;-;2832,06;-;-;478,42;478,42;70;2,5;-;-
