 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Mai/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"292640 Riacho de Santana";62;62;51661,48;41004,43;-;-;10657,05;-;-;833,25;833,25;249;4,0;3;4,84
"292650 Ribeira do Amparo";7;7;2582,56;1780,21;-;-;802,35;-;-;368,94;368,94;18;2,6;-;-
"292660 Ribeira do Pombal";445;445;313714,06;239295,50;-;-;74418,56;-;-;704,98;704,98;1598;3,6;18;4,04
"292670 Rio de Contas";35;35;12628,08;9494,05;-;-;3134,03;-;-;360,80;360,80;85;2,4;-;-
"292690 Rio do Pires";41;41;18841,96;16234,84;-;-;2607,12;-;-;459,56;459,56;88;2,1;-;-
"292700 Rio Real";81;81;33570,36;25672,57;-;-;7897,79;-;-;414,45;414,45;321;4,0;2;2,47
"292720 Ruy Barbosa";468;468;200063,16;149326,07;-;-;50737,09;-;-;427,49;427,49;703;1,5;5;1,07
"292730 Salinas da Margarida";12;12;3569,43;2461,20;-;-;1108,23;-;-;297,45;297,45;29;2,4;-;-
"292740 Salvador";18920;19263;56832104,88;47074138,01;-;-;9757966,87;-;-;2950,32;3003,81;129429;6,8;1266;6,69
"292790 Santa Inês";19;19;12453,15;10801,85;-;-;1651,30;-;-;655,43;655,43;64;3,4;-;-
"292840 Santa Rita de Cássia";70;70;40797,86;32287,35;-;-;8510,51;-;-;582,83;582,83;335;4,8;5;7,14
"292800 Santaluz";211;211;95720,81;78924,54;-;-;16796,27;-;-;453,65;453,65;692;3,3;6;2,84
"292830 Santanópolis";11;11;6317,72;4800,70;-;-;1517,02;-;-;574,34;574,34;49;4,5;-;-
"292870 Santo Antônio de Jesus";1061;1061;1012931,11;816376,25;-;-;196554,86;-;-;954,69;954,69;3851;3,6;46;4,34
"292890 São Desidério";114;114;80829,07;59800,44;-;-;21028,63;-;-;709,03;709,03;371;3,3;-;-
"292900 São Félix";267;267;258029,02;203126,47;-;-;54902,55;-;-;966,40;966,40;784;2,9;20;7,49
"292905 São Félix do Coribe";74;74;29167,82;21737,12;-;-;7430,70;-;-;394,16;394,16;131;1,8;2;2,70
"292925 São Gabriel";27;27;19233,74;15516,16;-;-;3717,58;-;-;712,36;712,36;110;4,1;1;3,70
"292930 São Gonçalo dos Campos";15;15;8845,06;7342,03;-;-;1503,03;-;-;589,67;589,67;54;3,6;1;6,67
"292940 São Miguel das Matas";156;156;113583,96;98771,60;-;-;14812,36;-;-;728,10;728,10;517;3,3;-;-
"292950 São Sebastião do Passé";59;59;31654,57;25647,20;-;-;6007,37;-;-;536,52;536,52;315;5,3;4;6,78
"292960 Sapeaçu";22;22;9042,32;7568,99;-;-;1473,33;-;-;411,01;411,01;42;1,9;1;4,55
"292980 Saúde";58;58;33289,88;27582,65;-;-;5707,23;-;-;573,96;573,96;226;3,9;3;5,17
"292990 Seabra";222;222;829033,62;700920,60;-;-;128113,02;-;-;3734,39;3734,39;1609;7,2;38;17,12
"293000 Sebastião Laranjeiras";21;21;11918,71;9355,77;-;-;2562,94;-;-;567,56;567,56;74;3,5;-;-
"293010 Senhor do Bonfim";253;253;580013,96;477412,06;-;-;102601,90;-;-;2292,55;2292,55;989;3,9;22;8,70
"293030 Serra Dourada";29;29;10338,98;8281,61;-;-;2057,37;-;-;356,52;356,52;65;2,2;-;-
"293040 Serra Preta";39;39;30237,60;24682,41;-;-;5555,19;-;-;775,32;775,32;88;2,3;11;28,21
"293050 Serrinha";213;213;244175,35;188615,03;-;-;55560,32;-;-;1146,36;1146,36;709;3,3;11;5,16
"293060 Serrolândia";24;24;14944,04;11624,68;-;-;3319,36;-;-;622,67;622,67;89;3,7;1;4,17
"293070 Simões Filho";322;322;219439,15;166342,36;-;-;53096,79;-;-;681,49;681,49;1225;3,8;18;5,59
"293075 Sítio do Mato";9;9;3944,83;3258,20;-;-;686,63;-;-;438,31;438,31;10;1,1;-;-
"293077 Sobradinho";30;30;21992,49;17350,40;-;-;4642,09;-;-;733,08;733,08;109;3,6;3;10,00
"293080 Souto Soares";44;44;19823,96;15856,33;-;-;3967,63;-;-;450,54;450,54;142;3,2;2;4,55
"293090 Tabocas do Brejo Velho";26;26;9708,64;8268,97;-;-;1439,67;-;-;373,41;373,41;52;2,0;-;-
"293110 Tanquinho";10;10;6464,64;4958,63;-;-;1506,01;-;-;646,46;646,46;22;2,2;-;-
"293120 Taperoá";25;25;9624,07;8504,51;-;-;1119,56;-;-;384,96;384,96;90;3,6;-;-
"293130 Tapiramutá";101;101;36513,98;31089,65;-;-;5424,33;-;-;361,52;361,52;327;3,2;2;1,98
"293150 Teofilândia";20;20;17097,18;12289,53;-;-;4807,65;-;-;854,86;854,86;80;4,0;1;5,00
"293160 Teolândia";38;38;19223,54;15751,50;-;-;3472,04;-;-;505,88;505,88;87;2,3;-;-
"293180 Tremedal";9;9;2148,11;1745,46;-;-;402,65;-;-;238,68;238,68;66;7,3;-;-
"293200 Uauá";49;49;38558,45;30881,94;-;-;7676,51;-;-;786,91;786,91;178;3,6;4;8,16
"293210 Ubaíra";64;64;39807,80;30998,13;-;-;8809,67;-;-;622,00;622,00;193;3,0;6;9,38
"293220 Ubaitaba";144;144;78663,93;68423,86;-;-;10240,07;-;-;546,28;546,28;345;2,4;1;0,69
"293240 Uibaí";15;15;5942,12;4684,47;-;-;1257,65;-;-;396,14;396,14;66;4,4;-;-
"293250 Una";66;66;36631,43;28451,74;-;-;8179,69;-;-;555,02;555,02;176;2,7;3;4,55
"293260 Urandi";43;43;21125,22;14606,88;-;-;6518,34;-;-;491,28;491,28;108;2,5;-;-
"293280 Utinga";47;47;42267,74;33719,91;-;-;8547,83;-;-;899,31;899,31;144;3,1;1;2,13
"293290 Valença";395;395;727982,60;601077,39;-;-;126905,21;-;-;1842,99;1842,99;1219;3,1;12;3,04
"293310 Várzea do Poço";28;28;9441,06;7503,15;-;-;1937,91;-;-;337,18;337,18;64;2,3;1;3,57
"293315 Várzea Nova";93;93;92264,08;80172,33;-;-;12091,75;-;-;992,09;992,09;358;3,8;-;-
"293320 Vera Cruz";52;52;53682,29;41162,13;-;-;12520,16;-;-;1032,35;1032,35;81;1,6;2;3,85
"293325 Vereda";15;15;6454,49;4667,00;-;-;1787,49;-;-;430,30;430,30;51;3,4;1;6,67
"293330 Vitória da Conquista";2870;2870;7424338,03;5986812,91;-;-;1437525,12;-;-;2586,88;2586,88;15820;5,5;197;6,86
"293340 Wagner";59;59;39686,56;33463,27;-;-;6223,29;-;-;672,65;672,65;121;2,1;2;3,39
"293345 Wanderley";161;161;137066,84;119648,15;-;-;17418,69;-;-;851,35;851,35;588;3,7;3;1,86
"293350 Wenceslau Guimarães";31;31;14548,78;10494,94;-;-;4053,84;-;-;469,32;469,32;73;2,4;1;3,23
"293360 Xique-Xique";266;266;226907,79;179485,89;-;-;47421,90;-;-;853,04;853,04;914;3,4;23;8,65
"310020 Abaeté";71;71;44583,76;36139,45;-;-;8444,31;-;-;627,94;627,94;287;4,0;11;15,49
"310030 Abre Campo";99;99;47112,41;36256,06;-;-;10856,35;-;-;475,88;475,88;269;2,7;1;1,01
"310090 Águas Formosas";224;224;170407,15;130751,45;-;-;39655,70;-;-;760,75;760,75;887;4,0;4;1,79
"310100 Águas Vermelhas";65;65;28638,94;23179,14;-;-;5459,80;-;-;440,60;440,60;209;3,2;2;3,08
"310110 Aimorés";155;155;71927,99;55825,81;-;-;16102,18;-;-;464,05;464,05;428;2,8;9;5,81
"310120 Aiuruoca";179;179;964294,92;816221,66;-;-;148073,26;-;-;5387,12;5387,12;1015;5,7;37;20,67
"310130 Alagoa";10;10;10281,14;8307,63;-;-;1973,51;-;-;1028,11;1028,11;50;5,0;-;-
"310150 Além Paraíba";183;183;216961,33;174901,29;-;-;42060,04;-;-;1185,58;1185,58;983;5,4;15;8,20
"310160 Alfenas";993;993;2820462,90;2292960,91;-;-;527501,99;-;-;2840,35;2840,35;4582;4,6;88;8,86
"310170 Almenara";477;477;693467,62;577022,07;-;-;116445,55;-;-;1453,81;1453,81;1703;3,6;33;6,92
"310190 Alpinópolis";82;82;82095,92;67376,49;-;-;14719,43;-;-;1001,17;1001,17;401;4,9;7;8,54
"310200 Alterosa";53;53;81821,85;65577,74;-;-;16244,11;-;-;1543,81;1543,81;340;6,4;2;3,77
"310210 Alto Rio Doce";16;16;11488,11;9572,52;-;-;1915,59;-;-;718,01;718,01;68;4,3;-;-
"310230 Alvinópolis";23;23;8035,71;6614,55;-;-;1421,16;-;-;349,38;349,38;73;3,2;1;4,35
"310260 Andradas";171;171;144970,01;114010,06;-;-;30959,95;-;-;847,78;847,78;516;3,0;8;4,68
"310280 Andrelândia";37;37;29590,44;23630,03;-;-;5960,41;-;-;799,74;799,74;113;3,1;3;8,11
"310290 Antônio Carlos";4;4;2124,90;1913,09;-;-;211,81;-;-;531,23;531,23;21;5,3;-;-
"310340 Araçuaí";276;276;557088,08;451229,25;-;-;105858,83;-;-;2018,44;2018,44;1636;5,9;34;12,32
"310350 Araguari";397;397;748508,85;637765,85;-;-;110743,00;-;-;1885,41;1885,41;1536;3,9;35;8,82
"310375 Araporã";49;49;55081,17;43867,03;-;-;11214,14;-;-;1124,11;1124,11;136;2,8;1;2,04
"310400 Araxá";391;405;921865,72;767730,19;-;-;154135,53;-;-;2276,21;2357,71;1973;5,0;40;10,23
"310420 Arcos";165;165;180405,32;145021,94;-;-;35383,38;-;-;1093,37;1093,37;541;3,3;13;7,88
"310430 Areado";37;37;18610,32;15562,76;-;-;3047,56;-;-;502,98;502,98;97;2,6;4;10,81
"310450 Arinos";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;49;3,8;-;-
"310470 Ataléia";16;16;6064,38;5272,74;-;-;791,64;-;-;379,02;379,02;71;4,4;1;6,25
"310490 Baependi";174;174;731911,95;619195,30;-;-;112716,65;-;-;4206,39;4206,39;942;5,4;20;11,49
"310510 Bambuí";173;173;164836,14;139201,98;-;-;25634,16;-;-;952,81;952,81;1650;9,5;15;8,67
"310560 Barbacena";1141;1241;3413458,52;2873944,29;-;-;539514,23;-;-;2750,57;2991,64;10575;9,3;115;10,08
"310590 Barroso";175;175;216833,88;178349,52;-;-;38484,36;-;-;1239,05;1239,05;670;3,8;15;8,57
"310620 Belo Horizonte";20259;20323;59291731,31;49401828,26;-;-;9887628,14;-;2274,91;2917,47;2926,69;133084;6,6;1402;6,92
"310630 Belo Oriente";33;33;10994,66;9173,00;-;-;1821,66;-;-;333,17;333,17;123;3,7;2;6,06
"310640 Belo Vale";66;66;43867,38;35404,60;-;-;8462,78;-;-;664,66;664,66;265;4,0;3;4,55
"310650 Berilo";17;17;8300,96;7248,85;-;-;1052,11;-;-;488,29;488,29;96;5,6;-;-
"310670 Betim";1874;1874;7095031,64;5897926,04;-;-;1197105,60;-;-;3786,04;3786,04;11406;6,1;197;10,51
"310690 Bicas";114;114;17544,85;14215,07;-;-;3329,78;-;-;153,90;153,90;390;3,4;10;8,77
"310710 Boa Esperança";187;187;363149,16;296088,96;-;-;67060,20;-;-;1941,97;1941,97;703;3,8;26;13,90
"310730 Bocaiúva";230;230;134650,08;99100,34;-;-;35549,74;-;-;585,44;585,44;994;4,3;18;7,83
"310740 Bom Despacho";580;580;1813404,32;1522430,83;-;-;290973,49;-;-;3126,56;3126,56;2870;4,9;63;10,86
"310750 Bom Jardim de Minas";20;20;10300,66;9252,80;-;-;1047,86;-;-;515,03;515,03;87;4,3;3;15,00
"310800 Bom Sucesso";42;42;34715,68;28874,06;-;-;5841,62;-;-;826,56;826,56;166;4,0;13;30,95
"310840 Botelhos";17;17;10064,47;8504,10;-;-;1560,37;-;-;592,03;592,03;75;4,4;-;-
"310860 Brasília de Minas";458;458;405435,49;319957,38;-;-;85478,11;-;-;885,23;885,23;2565;5,6;41;8,95
"310890 Brazópolis";19;19;13517,44;11941,20;-;-;1576,24;-;-;711,44;711,44;114;6,0;1;5,26
"310900 Brumadinho";135;135;124519,18;99965,88;-;-;24553,30;-;-;922,36;922,36;656;4,9;3;2,22
"310910 Bueno Brandão";54;54;46078,11;38201,48;-;-;7876,63;-;-;853,30;853,30;321;5,9;3;5,56
"310930 Buritis";80;80;37888,98;27238,57;-;-;10650,41;-;-;473,61;473,61;197;2,5;-;-
"310950 Cabo Verde";58;58;31637,52;26198,25;-;-;5439,27;-;-;545,47;545,47;311;5,4;5;8,62
"310270 Cachoeira de Pajeú";19;19;15243,20;12188,60;-;-;3054,60;-;-;802,27;802,27;63;3,3;-;-
"310990 Caetanópolis";77;77;47331,30;40759,54;-;-;6571,76;-;-;614,69;614,69;274;3,6;5;6,49
"311000 Caeté";133;133;125220,59;99377,86;-;-;25842,73;-;-;941,51;941,51;587;4,4;24;18,05
"311030 Caldas";43;43;31054,08;25185,31;-;-;5868,77;-;-;722,19;722,19;206;4,8;4;9,30
"311050 Camanducaia";57;57;51911,58;42112,99;-;-;9798,59;-;-;910,73;910,73;248;4,4;7;12,28
"311060 Cambuí";153;153;142191,21;110344,36;-;-;31846,85;-;-;929,35;929,35;533;3,5;18;11,76
"311070 Cambuquira";39;39;24821,15;20137,42;-;-;4683,73;-;-;636,44;636,44;152;3,9;1;2,56
"311090 Campanha";31;31;29197,71;23548,09;-;-;5649,62;-;-;941,86;941,86;133;4,3;1;3,23
"311110 Campina Verde";72;72;34624,16;28239,83;-;-;6384,33;-;-;480,89;480,89;231;3,2;7;9,72
"311120 Campo Belo";422;422;1079986,31;909083,38;-;-;170902,93;-;-;2559,21;2559,21;2317;5,5;50;11,85
"311130 Campo do Meio";23;23;19518,78;15751,35;-;-;3767,43;-;-;848,64;848,64;74;3,2;1;4,35
"311150 Campos Altos";51;51;26710,43;20920,10;-;-;5790,33;-;-;523,73;523,73;197;3,9;5;9,80
"311160 Campos Gerais";97;97;68604,95;55112,06;-;-;13492,89;-;-;707,27;707,27;626;6,5;-;-
"311180 Canápolis";38;38;32010,56;25371,86;-;-;6638,70;-;-;842,38;842,38;154;4,1;2;5,26
"311200 Candeias";22;22;26566,97;21871,18;-;-;4695,79;-;-;1207,59;1207,59;136;6,2;-;-
"311230 Capelinha";188;188;552027,73;463125,84;-;-;88901,89;-;-;2936,32;2936,32;881;4,7;18;9,57
"311260 Capinópolis";61;61;59144,58;45568,81;-;-;13575,77;-;-;969,58;969,58;145;2,4;3;4,92
"311280 Capitólio";6;6;2707,07;2419,02;-;-;288,05;-;-;451,18;451,18;16;2,7;-;-
"311300 Caraí";30;30;10301,55;8756,88;-;-;1544,67;-;-;343,38;343,38;172;5,7;5;16,67
"311320 Carandaí";61;61;54885,14;42076,64;-;-;12808,50;-;-;899,76;899,76;238;3,9;3;4,92
"311330 Carangola";641;641;2417289,36;1983296,14;-;-;433993,22;-;-;3771,12;3771,12;4066;6,3;66;10,30
"311340 Caratinga";656;656;3372935,93;2861946,11;-;-;510989,82;-;-;5141,67;5141,67;3666;5,6;91;13,87
"311350 Carbonita";34;34;15999,93;14335,28;-;-;1664,65;-;-;470,59;470,59;102;3,0;1;2,94
"311360 Careaçu";21;21;11791,97;10015,93;-;-;1776,04;-;-;561,52;561,52;50;2,4;1;4,76
"311370 Carlos Chagas";86;86;77958,69;63212,74;-;-;14745,95;-;-;906,50;906,50;522;6,1;8;9,30
"311390 Carmo da Cachoeira";40;40;27604,21;23948,64;-;-;3655,57;-;-;690,11;690,11;135;3,4;1;2,50
"311400 Carmo da Mata";4;4;2762,85;2345,38;-;-;417,47;-;-;690,71;690,71;16;4,0;1;25,00
"311410 Carmo de Minas";45;45;30706,22;25461,20;-;-;5245,02;-;-;682,36;682,36;133;3,0;4;8,89
"311430 Carmo do Paranaíba";110;110;121736,61;96925,34;-;-;24811,27;-;-;1106,70;1106,70;447;4,1;2;1,82
"311440 Carmo do Rio Claro";64;64;52066,48;40012,52;-;-;12053,96;-;-;813,54;813,54;137;2,1;2;3,13
"311450 Carmópolis de Minas";34;34;30611,47;23909,87;-;-;6701,60;-;-;900,34;900,34;133;3,9;3;8,82
"311460 Carrancas";18;18;20079,84;16321,14;-;-;3758,70;-;-;1115,55;1115,55;56;3,1;1;5,56
"311510 Cássia";215;215;229731,53;187244,53;-;-;42487,00;-;-;1068,52;1068,52;883;4,1;11;5,12
"311530 Cataguases";365;365;1097935,42;941250,98;-;-;156684,44;-;-;3008,04;3008,04;2311;6,3;92;25,21
"311550 Caxambu";60;60;48800,69;39355,95;-;-;9444,74;-;-;813,34;813,34;157;2,6;5;8,33
"311570 Central de Minas";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;44;3,4;-;-
"311580 Centralina";17;17;22148,25;17729,50;-;-;4418,75;-;-;1302,84;1302,84;89;5,2;-;-
"311615 Chapada Gaúcha";4;4;1466,24;1139,32;-;-;326,92;-;-;366,56;366,56;10;2,5;-;-
"311630 Cipotânea";15;15;6331,81;5430,78;-;-;901,03;-;-;422,12;422,12;56;3,7;2;13,33
"311660 Cláudio";63;63;73602,32;57141,34;-;-;16460,98;-;-;1168,29;1168,29;173;2,7;6;9,52
"311680 Coluna";50;50;21219,31;18004,83;-;-;3214,48;-;-;424,39;424,39;131;2,6;-;-
"311710 Conceição da Aparecida";38;38;17914,98;13980,32;-;-;3934,66;-;-;471,45;471,45;95;2,5;3;7,89
"311730 Conceição das Alagoas";138;138;60559,49;49135,75;-;-;11423,74;-;-;438,84;438,84;234;1,7;-;-
"311750 Conceição do Mato Dentro";46;46;20676,61;15572,50;-;-;5104,11;-;-;449,49;449,49;257;5,6;1;2,17
"311770 Conceição do Rio Verde";15;15;18354,52;14666,94;-;-;3687,58;-;-;1223,63;1223,63;30;2,0;-;-
"311800 Congonhas";236;236;258875,06;208674,24;-;-;50200,82;-;-;1096,93;1096,93;1512;6,4;30;12,71
"311820 Conquista";7;7;4375,13;3726,00;-;-;649,13;-;-;625,02;625,02;26;3,7;-;-
"311830 Conselheiro Lafaiete";576;576;1856558,24;1565538,85;-;-;291019,39;-;-;3223,19;3223,19;3322;5,8;75;13,02
"311840 Conselheiro Pena";58;58;45653,56;38063,81;-;-;7589,75;-;-;787,13;787,13;184;3,2;1;1,72
"311860 Contagem";1500;1500;4014903,30;3278189,00;-;4462,66;711551,42;4462,66;20700,22;2676,60;2676,60;9062;6,0;206;13,73
"311880 Coração de Jesus";81;81;53029,16;39778,36;-;-;13250,80;-;-;654,68;654,68;306;3,8;-;-
"311930 Coromandel";77;77;32888,93;25910,56;-;-;6978,37;-;-;427,13;427,13;259;3,4;2;2,60
"311940 Coronel Fabriciano";290;290;1103961,50;949609,76;-;1454,73;152897,01;1454,73;-;3806,76;3806,76;1402;4,8;41;14,14
"312020 Cristais";53;53;68151,73;55882,25;-;-;12269,48;-;-;1285,88;1285,88;185;3,5;5;9,43
"312050 Cristina";51;51;37803,11;31354,29;-;-;6448,82;-;-;741,24;741,24;126;2,5;1;1,96
"312080 Cruzília";182;182;145152,28;112088,05;-;-;33064,23;-;-;797,54;797,54;800;4,4;13;7,14
"312090 Curvelo";698;698;2099223,69;1755259,84;-;-;343963,85;-;-;3007,48;3007,48;3462;5,0;85;12,18
"312120 Delfinópolis";8;8;2574,77;2221,84;-;-;352,93;-;-;321,85;321,85;23;2,9;-;-
"312160 Diamantina";697;697;1791913,60;1481135,74;-;-;310777,86;-;-;2570,89;2570,89;4003;5,7;49;7,03
"312200 Divino";39;39;35335,75;28477,33;-;-;6858,42;-;-;906,04;906,04;188;4,8;2;5,13
"312210 Divino das Laranjeiras";8;8;4956,61;4243,43;-;-;713,18;-;-;619,58;619,58;25;3,1;-;-
"312230 Divinópolis";1348;1348;4683107,70;3811585,96;-;-;871521,74;-;-;3474,12;3474,12;6320;4,7;117;8,68
"312260 Dom Joaquim";13;13;5945,49;4798,58;-;-;1146,91;-;-;457,35;457,35;40;3,1;1;7,69
"312320 Dores do Indaiá";80;80;77059,26;62119,09;-;-;14940,17;-;-;963,24;963,24;212;2,7;1;1,25
"312360 Elói Mendes";122;122;71899,45;54149,34;-;-;17750,11;-;-;589,34;589,34;271;2,2;4;3,28
"312390 Entre Rios de Minas";89;89;91105,84;75972,27;-;-;15133,57;-;-;1023,66;1023,66;273;3,1;9;10,11
"312400 Ervália";48;48;34691,83;29025,23;-;-;5666,60;-;-;722,75;722,75;230;4,8;4;8,33
"312410 Esmeraldas";283;283;158340,01;127594,14;-;-;30745,87;-;-;559,51;559,51;1129;4,0;14;4,95
"312420 Espera Feliz";44;44;23290,23;19945,16;-;-;3345,07;-;-;529,32;529,32;312;7,1;1;2,27
"312430 Espinosa";71;71;52193,52;43562,42;-;-;8631,10;-;-;735,12;735,12;274;3,9;-;-
"312450 Estiva";20;20;15625,71;13143,20;-;-;2482,51;-;-;781,29;781,29;96;4,8;8;40,00
"312470 Estrela do Indaiá";20;20;8830,64;6939,02;-;-;1891,62;-;-;441,53;441,53;54;2,7;-;-
"312490 Eugenópolis";47;47;39101,51;31975,62;-;-;7125,89;-;-;831,95;831,95;172;3,7;2;4,26
"312510 Extrema";115;115;473430,69;398927,10;-;-;74503,59;-;-;4116,79;4116,79;640;5,6;14;12,17
"312560 Felisburgo";65;65;36712,92;28981,01;-;-;7731,91;-;-;564,81;564,81;247;3,8;5;7,69
"312590 Ferros";34;34;19149,23;15757,60;-;-;3391,63;-;-;563,21;563,21;123;3,6;-;-
"312595 Fervedouro";23;23;15307,48;12411,49;-;-;2895,99;-;-;665,54;665,54;78;3,4;-;-
"312610 Formiga";422;422;1111408,72;935554,33;-;-;175854,39;-;-;2633,67;2633,67;2050;4,9;42;9,95
"312670 Francisco Sá";120;120;72221,86;57367,08;-;-;14854,78;-;-;601,85;601,85;520;4,3;5;4,17
"312710 Frutal";235;235;139676,13;107110,29;-;-;32565,84;-;-;594,37;594,37;888;3,8;26;11,06
"312760 Gouveia";51;51;47956,09;38787,11;-;-;9168,98;-;-;940,32;940,32;142;2,8;2;3,92
"312770 Governador Valadares";2283;2283;7107622,64;6022111,48;-;-;1085511,16;-;-;3113,28;3113,28;11450;5,0;210;9,20
"312780 Grão Mogol";72;72;38696,00;33238,71;-;-;5457,29;-;-;537,44;537,44;413;5,7;4;5,56
"312800 Guanhães";320;320;854367,94;715762,83;-;-;138605,11;-;-;2669,90;2669,90;1222;3,8;31;9,69
"312810 Guapé";34;34;26829,51;22128,22;-;-;4701,29;-;-;789,10;789,10;120;3,5;4;11,76
"312830 Guaranésia";66;66;29307,04;23276,98;-;-;6030,06;-;-;444,05;444,05;214;3,2;4;6,06
"312860 Guarda-Mor";21;21;20813,40;16816,26;-;-;3997,14;-;-;991,11;991,11;79;3,8;-;-
"312870 Guaxupé";284;284;745281,63;625855,43;-;-;119426,20;-;-;2624,23;2624,23;1173;4,1;24;8,45
"312910 Gurinhatã";13;13;10691,87;9000,95;-;-;1690,92;-;-;822,45;822,45;18;1,4;2;15,38
"312950 Ibiá";48;48;41217,62;31608,47;-;-;9609,15;-;-;858,70;858,70;161;3,4;1;2,08
"312970 Ibiraci";4;4;1149,12;789,08;-;-;360,04;-;-;287,28;287,28;6;1,5;-;-
"313030 Iguatama";33;33;23006,19;19496,00;-;-;3510,19;-;-;697,16;697,16;122;3,7;3;9,09
"313050 Ilicínea";29;29;17488,71;13083,10;-;-;4405,61;-;-;603,06;603,06;75;2,6;1;3,45
"313090 Inhapim";51;51;28037,49;24523,64;-;-;3513,85;-;-;549,75;549,75;141;2,8;1;1,96
"313120 Ipanema";53;53;25576,64;18771,08;-;-;6805,56;-;-;482,58;482,58;146;2,8;1;1,89
"313130 Ipatinga";2042;2042;5763697,13;4803796,27;-;-;959900,86;-;-;2822,57;2822,57;11365;5,6;175;8,57
"313150 Ipuiúna";16;16;10705,42;8898,19;-;-;1807,23;-;-;669,09;669,09;47;2,9;1;6,25
"313170 Itabira";751;751;1623582,35;1358167,05;-;-;265415,30;-;-;2161,89;2161,89;4891;6,5;76;10,12
"313180 Itabirinha";41;41;24255,48;19897,99;-;-;4357,49;-;-;591,60;591,60;118;2,9;1;2,44
"313190 Itabirito";127;127;90087,93;70798,77;-;-;19289,16;-;-;709,35;709,35;519;4,1;8;6,30
"313210 Itacarambi";44;44;29958,57;22968,74;-;-;6989,83;-;-;680,88;680,88;157;3,6;3;6,82
"313220 Itaguara";72;72;56863,37;44466,78;-;-;12396,59;-;-;789,77;789,77;218;3,0;3;4,17
"313230 Itaipé";46;46;21591,57;18693,23;-;-;2898,34;-;-;469,38;469,38;202;4,4;1;2,17
"313240 Itajubá";1105;1105;4500169,22;3820531,06;-;-;679638,16;-;-;4072,55;4072,55;5591;5,1;205;18,55
"313250 Itamarandiba";212;217;87598,25;63158,52;-;-;24439,73;-;-;403,68;413,20;708;3,3;4;1,89
"313310 Itanhandu";140;140;632451,54;529631,96;-;-;102819,58;-;-;4517,51;4517,51;784;5,6;15;10,71
"313320 Itanhomi";36;36;27831,53;21551,24;-;-;6280,29;-;-;773,10;773,10;128;3,6;1;2,78
"313350 Itapecerica";59;59;29418,16;25506,48;-;-;3911,68;-;-;498,61;498,61;352;6,0;5;8,47
"313375 Itaú de Minas";25;25;25557,26;21110,69;-;-;4446,57;-;-;1022,29;1022,29;123;4,9;2;8,00
"313380 Itaúna";253;253;595891,87;494859,41;-;-;101032,46;-;-;2355,30;2355,30;1310;5,2;55;21,74
"313420 Ituiutaba";507;514;1347435,69;1136515,19;-;-;210920,50;-;-;2621,47;2657,66;3166;6,2;58;11,44
"313440 Iturama";239;239;295019,48;231625,94;-;-;63393,54;-;-;1234,39;1234,39;593;2,5;36;15,06
"313460 Jaboticatubas";14;14;11897,16;9713,65;-;-;2183,51;-;-;849,80;849,80;32;2,3;2;14,29
"313470 Jacinto";110;110;100988,21;80510,19;-;-;20478,02;-;-;918,07;918,07;371;3,4;5;4,55
"313490 Jacutinga";74;74;41884,39;31164,73;-;-;10719,66;-;-;566,01;566,01;273;3,7;5;6,76
"313505 Jaíba";43;43;43442,72;35512,25;-;-;7930,47;-;-;1010,30;1010,30;178;4,1;3;6,98
"313510 Janaúba";451;451;919343,40;736063,30;-;-;183280,10;-;-;2038,46;2038,46;1990;4,4;31;6,87
"313520 Januária";251;251;139213,55;108494,76;-;-;30718,79;-;-;554,64;554,64;1042;4,2;8;3,19
"313540 Jeceaba";14;14;8538,59;7140,96;-;-;1397,63;-;-;609,90;609,90;53;3,8;-;-
"313580 Jequitinhonha";86;86;54756,22;45568,11;-;-;9188,11;-;-;636,70;636,70;371;4,3;3;3,49
"313600 Joaíma";55;55;45763,95;35735,73;-;-;10028,22;-;-;832,07;832,07;183;3,3;-;-
"313620 João Monlevade";436;436;914202,41;762069,42;-;-;152132,99;-;-;2096,79;2096,79;2271;5,2;41;9,40
"313650 Jordânia";18;18;9974,61;8226,60;-;-;1748,01;-;-;554,14;554,14;103;5,7;-;-
"313670 Juiz de Fora";3545;3690;12123259,99;10100820,63;-;-;2022439,36;-;-;3285,44;3419,82;26939;7,6;301;8,49
"313690 Juruaia";18;18;27000,00;21527,82;-;-;5472,18;-;-;1500,00;1500,00;109;6,1;1;5,56
"313700 Ladainha";37;37;25387,79;21250,29;-;-;4137,50;-;-;686,16;686,16;149;4,0;1;2,70
