 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Fev/2021
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"280570 Propriá";185;185;101349,63;74759,17;-;-;26590,46;-;-;547,84;547,84;797;4,3;11;5,95
"280590 Riachuelo";22;22;7556,58;6689,25;-;-;867,33;-;-;343,48;343,48;63;2,9;-;-
"280670 São Cristóvão";50;50;12666,30;10946,03;-;-;1720,27;-;-;253,33;253,33;191;3,8;3;6,00
"290020 Abaré";17;17;6643,94;4503,99;-;-;2139,95;-;-;390,82;390,82;33;1,9;1;5,88
"290040 Água Fria";32;32;11021,79;7706,18;-;-;3315,61;-;-;344,43;344,43;108;3,4;-;-
"290070 Alagoinhas";778;778;518089,88;390251,77;-;-;127838,11;-;-;665,93;665,93;3238;4,2;50;6,43
"290080 Alcobaça";37;37;18037,42;13831,21;-;-;4206,21;-;-;487,50;487,50;101;2,7;1;2,70
"290100 Amargosa";47;47;21056,66;16633,32;-;-;4423,34;-;-;448,01;448,01;197;4,2;4;8,51
"290110 Amélia Rodrigues";8;8;3589,72;2988,59;-;-;601,13;-;-;448,72;448,72;56;7,0;-;-
"290115 América Dourada";25;25;12841,76;10185,35;-;-;2656,41;-;-;513,67;513,67;100;4,0;-;-
"290120 Anagé";19;19;7820,32;6234,10;-;-;1586,22;-;-;411,60;411,60;66;3,5;-;-
"290130 Andaraí";14;14;4911,41;3883,32;-;-;1028,09;-;-;350,81;350,81;37;2,6;-;-
"290150 Anguera";6;6;4212,64;3584,65;-;-;627,99;-;-;702,11;702,11;31;5,2;3;50,00
"290160 Antas";295;295;124383,11;89235,92;-;-;35147,19;-;-;421,64;421,64;664;2,3;1;0,34
"290205 Araças";1;1;234,68;204,00;-;-;30,68;-;-;234,68;234,68;2;2,0;-;-
"290200 Aracatu";18;18;5941,16;4702,54;-;-;1238,62;-;-;330,06;330,06;44;2,4;-;-
"290210 Araci";64;64;28643,24;18545,31;-;-;10097,93;-;-;447,55;447,55;148;2,3;1;1,56
"290240 Aurelino Leal";99;99;62577,20;50309,69;-;-;12267,51;-;-;632,09;632,09;273;2,8;1;1,01
"290260 Baixa Grande";32;32;10342,34;8186,64;-;-;2155,70;-;-;323,20;323,20;98;3,1;1;3,13
"290270 Barra";298;298;140839,65;104072,26;-;-;36767,39;-;-;472,62;472,62;966;3,2;4;1,34
"290280 Barra da Estiva";95;95;42773,77;29017,64;-;-;13756,13;-;-;450,25;450,25;285;3,0;3;3,16
"290290 Barra do Choça";118;118;59655,79;48733,45;-;-;10922,34;-;-;505,56;505,56;336;2,8;7;5,93
"290300 Barra do Mendes";25;25;12729,93;10671,71;-;-;2058,22;-;-;509,20;509,20;102;4,1;1;4,00
"290320 Barreiras";1338;1338;1864400,86;1452939,23;-;-;411461,63;-;-;1393,42;1393,42;7287;5,4;70;5,23
"290323 Barro Alto";77;77;40455,56;36434,71;-;-;4020,85;-;-;525,40;525,40;189;2,5;-;-
"290327 Barrocas";26;26;11387,65;9318,99;-;-;2068,66;-;-;437,99;437,99;107;4,1;2;7,69
"290340 Belmonte";59;59;36463,40;30198,67;-;-;6264,73;-;-;618,02;618,02;253;4,3;3;5,08
"290350 Belo Campo";43;43;7013,57;5014,02;-;-;1999,55;-;-;163,11;163,11;202;4,7;3;6,98
"290360 Biritinga";19;19;7697,88;4862,26;-;-;2835,62;-;-;405,15;405,15;70;3,7;-;-
"290380 Boa Vista do Tupim";24;24;10409,28;7762,77;-;-;2646,51;-;-;433,72;433,72;47;2,0;-;-
"290390 Bom Jesus da Lapa";309;309;146257,82;103662,15;-;-;42595,67;-;-;473,33;473,33;1275;4,1;9;2,91
"290395 Bom Jesus da Serra";32;32;14208,19;11255,77;-;-;2952,42;-;-;444,01;444,01;150;4,7;2;6,25
"290400 Boninal";21;21;8173,43;6559,08;-;-;1614,35;-;-;389,21;389,21;53;2,5;-;-
"290405 Bonito";23;23;16874,40;13353,41;-;-;3520,99;-;-;733,67;733,67;55;2,4;1;4,35
"290410 Boquira";51;51;21056,13;15865,12;-;-;5191,01;-;-;412,87;412,87;205;4,0;2;3,92
"290420 Botuporã";21;21;13087,33;10363,41;-;-;2723,92;-;-;623,21;623,21;42;2,0;-;-
"290430 Brejões";21;21;8523,70;6412,13;-;-;2111,57;-;-;405,89;405,89;38;1,8;-;-
"290460 Brumado";481;481;368026,47;291214,81;-;-;76811,66;-;-;765,13;765,13;1611;3,3;32;6,65
"290475 Buritirama";44;44;27746,21;24591,86;-;-;3154,35;-;-;630,60;630,60;132;3,0;-;-
"290480 Caatiba";10;10;6243,47;4757,63;-;-;1485,84;-;-;624,35;624,35;27;2,7;-;-
"290490 Cachoeira";49;49;28774,70;24192,28;-;-;4582,42;-;-;587,24;587,24;207;4,2;5;10,20
"290500 Caculé";46;46;17734,07;11788,98;-;-;5945,09;-;-;385,52;385,52;145;3,2;-;-
"290510 Caém";41;41;24575,00;22089,17;-;-;2485,83;-;-;599,39;599,39;176;4,3;2;4,88
"290520 Caetité";262;262;127134,60;98757,19;-;-;28377,41;-;-;485,25;485,25;1278;4,9;15;5,73
"290530 Cafarnaum";38;38;27339,45;21141,31;-;-;6198,14;-;-;719,46;719,46;122;3,2;1;2,63
"290550 Caldeirão Grande";38;38;19944,11;17423,35;-;-;2520,76;-;-;524,85;524,85;98;2,6;-;-
"290560 Camacan";31;31;14487,97;11266,76;-;-;3221,21;-;-;467,35;467,35;121;3,9;6;19,35
"290570 Camaçari";517;517;319196,65;233523,82;-;-;85672,83;-;-;617,40;617,40;2391;4,6;16;3,09
"290590 Campo Alegre de Lourdes";167;167;72605,36;56570,29;-;-;16035,07;-;-;434,76;434,76;366;2,2;-;-
"290600 Campo Formoso";288;288;194995,25;139263,68;-;-;55731,57;-;-;677,07;677,07;904;3,1;14;4,86
"290610 Canápolis";41;41;19322,22;15216,29;-;-;4105,93;-;-;471,27;471,27;78;1,9;-;-
"290620 Canarana";33;33;25378,00;20933,16;-;-;4444,84;-;-;769,03;769,03;113;3,4;3;9,09
"290630 Canavieiras";11;11;4434,61;3285,58;-;-;1149,03;-;-;403,15;403,15;35;3,2;1;9,09
"290640 Candeal";3;3;1070,98;988,19;-;-;82,79;-;-;356,99;356,99;6;2,0;-;-
"290650 Candeias";167;167;152988,12;125315,09;-;-;27673,03;-;-;916,10;916,10;632;3,8;8;4,79
"290660 Candiba";54;54;37034,12;26616,59;-;-;10417,53;-;-;685,82;685,82;128;2,4;2;3,70
"290680 Cansanção";96;96;38607,95;31241,77;-;-;7366,18;-;-;402,17;402,17;243;2,5;4;4,17
"290682 Canudos";35;35;19180,03;15782,49;-;-;3397,54;-;-;548,00;548,00;125;3,6;2;5,71
"290687 Capim Grosso";100;100;39652,02;25666,65;-;-;13985,37;-;-;396,52;396,52;262;2,6;2;2,00
"290690 Caravelas";31;31;14701,55;12002,70;-;-;2698,85;-;-;474,24;474,24;115;3,7;3;9,68
"290710 Carinhanha";69;69;35769,57;26545,78;-;-;9223,79;-;-;518,40;518,40;217;3,1;4;5,80
"290720 Casa Nova";52;52;21947,88;15507,23;-;-;6440,65;-;-;422,07;422,07;167;3,2;6;11,54
"290730 Castro Alves";19;19;7596,65;5807,58;-;-;1789,07;-;-;399,82;399,82;79;4,2;1;5,26
"290750 Catu";310;310;93869,19;68351,04;-;-;25518,15;-;-;302,80;302,80;367;1,2;4;1,29
"290755 Caturama";5;5;2600,95;2133,07;-;-;467,88;-;-;520,19;520,19;23;4,6;-;-
"290760 Central";60;60;29994,97;23193,03;-;-;6801,94;-;-;499,92;499,92;147;2,5;3;5,00
"290780 Cícero Dantas";65;65;21049,30;17600,60;-;-;3448,70;-;-;323,84;323,84;312;4,8;2;3,08
"290790 Cipó";25;25;9477,09;6848,24;-;-;2628,85;-;-;379,08;379,08;97;3,9;1;4,00
"290800 Coaraci";11;11;4725,02;3684,28;-;-;1040,74;-;-;429,55;429,55;43;3,9;1;9,09
"290810 Cocos";115;115;71887,17;63414,70;-;-;8472,47;-;-;625,11;625,11;347;3,0;-;-
"290830 Conceição do Almeida";38;38;21139,27;17006,51;-;-;4132,76;-;-;556,30;556,30;83;2,2;3;7,89
"290840 Conceição do Coité";424;424;172639,84;123881,67;-;-;48758,17;-;-;407,17;407,17;1265;3,0;9;2,12
"290850 Conceição do Jacuípe";23;23;9063,89;6933,72;-;-;2130,17;-;-;394,08;394,08;94;4,1;-;-
"290860 Conde";9;9;3910,92;3062,75;-;-;848,17;-;-;434,55;434,55;17;1,9;-;-
"290870 Condeúba";35;35;12579,80;10191,84;-;-;2387,96;-;-;359,42;359,42;113;3,2;6;17,14
"290890 Coração de Maria";26;26;6328,84;5373,96;-;-;954,88;-;-;243,42;243,42;50;1,9;-;-
"290900 Cordeiros";23;23;7064,41;5844,66;-;-;1219,75;-;-;307,15;307,15;93;4,0;2;8,70
"290910 Coribe";41;41;17138,26;13652,58;-;-;3485,68;-;-;418,01;418,01;117;2,9;1;2,44
"290930 Correntina";139;139;82486,02;67172,74;-;-;15313,28;-;-;593,42;593,42;417;3,0;-;-
"290950 Cravolândia";20;20;11267,41;9998,91;-;-;1268,50;-;-;563,37;563,37;79;4,0;-;-
"290960 Crisópolis";28;28;11334,20;7923,10;-;-;3411,10;-;-;404,79;404,79;141;5,0;-;-
"290970 Cristópolis";178;178;164780,13;134720,27;-;-;30059,86;-;-;925,73;925,73;534;3,0;-;-
"290980 Cruz das Almas";163;163;78847,37;48631,96;-;-;30215,41;-;-;483,73;483,73;268;1,6;-;-
"290990 Curaçá";10;10;4434,00;2676,00;-;-;1758,00;-;-;443,40;443,40;10;1,0;-;-
"291005 Dias d'Ávila";98;98;69238,80;52476,75;-;-;16762,05;-;-;706,52;706,52;242;2,5;4;4,08
"291010 Dom Basílio";19;19;7521,17;5786,59;-;-;1734,58;-;-;395,85;395,85;60;3,2;1;5,26
"291030 Elísio Medrado";11;11;4492,83;3571,76;-;-;921,07;-;-;408,44;408,44;45;4,1;-;-
"291040 Encruzilhada";77;77;34578,64;28250,83;-;-;6327,81;-;-;449,07;449,07;385;5,0;3;3,90
"291050 Entre Rios";18;18;5356,20;3784,50;-;-;1571,70;-;-;297,57;297,57;63;3,5;-;-
"290050 Érico Cardoso";21;21;6976,82;6197,42;-;-;779,40;-;-;332,23;332,23;52;2,5;-;-
"291060 Esplanada";79;79;32938,67;23362,77;-;-;9575,90;-;-;416,95;416,95;259;3,3;7;8,86
"291070 Euclides da Cunha";244;244;97473,82;72919,42;-;-;24554,40;-;-;399,48;399,48;772;3,2;9;3,69
"291072 Eunápolis";218;218;600017,24;500648,75;-;-;99368,49;-;-;2752,37;2752,37;1021;4,7;18;8,26
"291080 Feira de Santana";3224;3272;5910976,25;4709384,42;-;-;1201591,83;-;-;1806,53;1833,43;19246;6,0;200;6,20
"291085 Filadélfia";31;31;15204,03;11001,58;-;-;4202,45;-;-;490,45;490,45;72;2,3;-;-
"291110 Formosa do Rio Preto";125;125;82198,87;75094,81;-;-;7104,06;-;-;657,59;657,59;375;3,0;-;-
"291120 Gandu";86;86;31098,15;21718,37;-;-;9379,78;-;-;361,61;361,61;180;2,1;2;2,33
"291130 Gentio do Ouro";22;22;9820,30;8009,80;-;-;1810,50;-;-;446,38;446,38;70;3,2;-;-
"291150 Gongogi";8;8;2927,03;2394,48;-;-;532,55;-;-;365,88;365,88;30;3,8;-;-
"291170 Guanambi";581;581;615122,65;502558,31;-;-;112564,34;-;-;1058,73;1058,73;3282;5,6;42;7,23
"291180 Guaratinga";52;52;21519,77;15159,55;-;-;6360,22;-;-;413,84;413,84;128;2,5;2;3,85
"291190 Iaçu";49;49;20366,45;14822,00;-;-;5544,45;-;-;415,64;415,64;190;3,9;4;8,16
"291200 Ibiassucê";66;66;23904,86;16254,94;-;-;7649,92;-;-;362,19;362,19;110;1,7;-;-
"291210 Ibicaraí";20;20;11121,63;8654,31;-;-;2467,32;-;-;556,08;556,08;61;3,0;1;5,00
"291230 Ibicuí";22;22;9587,82;7329,65;-;-;2258,17;-;-;435,81;435,81;77;3,5;3;13,64
"291270 Ibirapitanga";94;94;57389,23;46311,84;-;-;11077,39;-;-;610,52;610,52;338;3,6;-;-
"291280 Ibirapuã";23;23;12780,96;9917,76;-;-;2863,20;-;-;555,69;555,69;111;4,8;1;4,35
"291290 Ibirataia";110;110;48659,40;40700,66;-;-;7958,74;-;-;442,36;442,36;358;3,3;2;1,82
"291300 Ibitiara";63;63;19625,18;14888,53;-;-;4736,65;-;-;311,51;311,51;112;1,8;1;1,59
"291310 Ibititá";33;33;17911,34;14927,75;-;-;2983,59;-;-;542,77;542,77;77;2,3;-;-
"291320 Ibotirama";197;197;92189,01;61739,68;-;-;30449,33;-;-;467,96;467,96;454;2,3;5;2,54
"291340 Igaporã";22;22;15016,05;12542,39;-;-;2473,66;-;-;682,55;682,55;77;3,5;2;9,09
"291345 Igrapiúna";27;27;8816,03;7124,47;-;-;1691,56;-;-;326,52;326,52;92;3,4;-;-
"291350 Iguaí";180;180;90034,07;76222,27;-;-;13811,80;-;-;500,19;500,19;505;2,8;2;1,11
"291360 Ilhéus";1144;1144;1896886,02;1580648,52;-;-;316237,50;-;-;1658,12;1658,12;5465;4,8;71;6,21
"291370 Inhambupe";15;15;6396,17;5030,56;-;-;1365,61;-;-;426,41;426,41;51;3,4;1;6,67
"291380 Ipecaetá";3;3;592,58;497,87;-;-;94,71;-;-;197,53;197,53;12;4,0;-;-
"291390 Ipiaú";478;478;273527,60;220686,84;-;-;52840,76;-;-;572,23;572,23;1679;3,5;20;4,18
"291410 Ipupiara";1;1;463,21;398,83;-;-;64,38;-;-;463,21;463,21;4;4,0;-;-
"291430 Iramaia";93;93;40183,89;35812,16;-;-;4371,73;-;-;432,08;432,08;273;2,9;-;-
"291440 Iraquara";288;288;140368,67;116829,14;-;-;23539,53;-;-;487,39;487,39;536;1,9;-;-
"291450 Irará";25;25;8689,53;7232,06;-;-;1457,47;-;-;347,58;347,58;71;2,8;5;20,00
"291460 Irecê";551;551;695088,73;560692,68;-;-;134396,05;-;-;1261,50;1261,50;2902;5,3;39;7,08
"291465 Itabela";126;126;65157,85;44667,96;-;2580,13;15773,66;2580,13;2136,10;517,13;517,13;300;2,4;6;4,76
"291470 Itaberaba";380;380;305006,55;222769,01;-;-;82237,54;-;-;802,65;802,65;1339;3,5;7;1,84
"291480 Itabuna";1400;1400;2543600,78;2007870,10;-;-;535730,68;-;-;1816,86;1816,86;8058;5,8;156;11,14
"291490 Itacaré";37;37;15728,84;12532,62;-;-;3196,22;-;-;425,10;425,10;100;2,7;-;-
"291500 Itaeté";8;8;3878,67;2980,83;-;-;897,84;-;-;484,83;484,83;13;1,6;-;-
"291535 Itaguaçu da Bahia";26;26;10379,92;7962,10;-;-;2417,82;-;-;399,23;399,23;105;4,0;1;3,85
"291540 Itaju do Colônia";14;14;7145,30;5163,64;-;-;1981,66;-;-;510,38;510,38;31;2,2;-;-
"291550 Itajuípe";147;147;106468,76;94614,02;-;-;11854,74;-;-;724,28;724,28;441;3,0;-;-
"291560 Itamaraju";280;280;136329,49;95466,24;-;-;40863,25;-;-;486,89;486,89;859;3,1;9;3,21
"291580 Itambé";96;96;30237,91;24024,08;-;-;6213,83;-;-;314,98;314,98;275;2,9;4;4,17
"291600 Itanhém";88;88;57712,14;45908,39;-;-;11803,75;-;-;655,82;655,82;228;2,6;6;6,82
"291610 Itaparica";219;219;95562,55;73704,05;-;-;21858,50;-;-;436,36;436,36;819;3,7;9;4,11
"291630 Itapebi";18;18;6076,06;4628,67;-;-;1447,39;-;-;337,56;337,56;55;3,1;-;-
"291640 Itapetinga";247;247;210745,07;175789,54;-;-;34955,53;-;-;853,22;853,22;1081;4,4;31;12,55
"291650 Itapicuru";14;14;5854,61;4500,78;-;-;1353,83;-;-;418,19;418,19;28;2,0;1;7,14
"291660 Itapitanga";11;11;4309,81;3587,29;-;-;722,52;-;-;391,80;391,80;27;2,5;2;18,18
"291670 Itaquara";13;13;7501,51;6566,68;-;-;934,83;-;-;577,04;577,04;44;3,4;-;-
"291680 Itarantim";49;49;28284,01;23577,16;-;-;4706,85;-;-;577,22;577,22;166;3,4;-;-
"291685 Itatim";25;25;9432,01;7181,65;-;-;2250,36;-;-;377,28;377,28;50;2,0;-;-
"291690 Itiruçu";155;155;78988,41;66063,88;-;-;12924,53;-;-;509,60;509,60;327;2,1;1;0,65
"291700 Itiúba";56;56;30366,51;24335,10;-;-;6031,41;-;-;542,26;542,26;174;3,1;3;5,36
"291710 Itororó";54;54;38031,21;31455,56;-;-;6575,65;-;-;704,28;704,28;161;3,0;-;-
"291720 Ituaçu";23;23;9138,14;7211,21;-;-;1926,93;-;-;397,31;397,31;72;3,1;1;4,35
"291730 Ituberá";41;41;18801,00;12190,85;-;-;6610,15;-;-;458,56;458,56;87;2,1;1;2,44
"291733 Iuiú";22;22;10684,12;6618,51;-;-;4065,61;-;-;485,64;485,64;51;2,3;1;4,55
"291735 Jaborandi";52;52;23965,26;18789,03;-;-;5176,23;-;-;460,87;460,87;141;2,7;-;-
"291740 Jacaraci";35;35;22584,34;18543,63;-;-;4040,71;-;-;645,27;645,27;145;4,1;4;11,43
"291750 Jacobina";513;513;419885,26;324750,85;-;-;95134,41;-;-;818,49;818,49;1822;3,6;40;7,80
"291760 Jaguaquara";180;180;58431,68;45635,71;-;-;12795,97;-;-;324,62;324,62;530;2,9;1;0,56
"291770 Jaguarari";60;60;29119,28;23241,51;-;-;5877,77;-;-;485,32;485,32;230;3,8;4;6,67
"291800 Jequié";1122;1122;1712373,68;1416983,05;-;-;295390,63;-;-;1526,18;1526,18;7025;6,3;98;8,73
"291810 Jeremoabo";11;11;3543,17;2036,57;-;-;1506,60;-;-;322,11;322,11;5;0,5;-;-
"291820 Jiquiriçá";27;27;9865,55;8499,92;-;-;1365,63;-;-;365,39;365,39;77;2,9;-;-
"291830 Jitaúna";14;14;6583,17;5732,11;-;-;851,06;-;-;470,23;470,23;46;3,3;-;-
"291835 João Dourado";25;25;12224,20;10130,08;-;-;2094,12;-;-;488,97;488,97;120;4,8;-;-
"291840 Juazeiro";1020;1090;970989,96;768922,90;-;-;202067,06;-;-;890,82;951,95;5560;5,5;35;3,43
"291850 Jussara";44;44;22062,42;18726,77;-;-;3335,65;-;-;501,42;501,42;153;3,5;1;2,27
"291860 Jussiape";20;20;18243,15;14300,17;-;-;3942,98;-;-;912,16;912,16;26;1,3;5;25,00
"291880 Laje";29;29;12583,18;9976,74;-;-;2606,44;-;-;433,90;433,90;120;4,1;2;6,90
"291905 Lajedo do Tabocal";56;56;25514,04;21654,67;-;-;3859,37;-;-;455,61;455,61;166;3,0;-;-
"291915 Lapão";61;61;36127,39;28204,27;-;-;7923,12;-;-;592,25;592,25;249;4,1;1;1,64
"291920 Lauro de Freitas";349;349;293699,03;234007,07;-;-;59691,96;-;-;841,54;841,54;1986;5,7;17;4,87
"291940 Licínio de Almeida";27;27;9024,08;7213,79;-;-;1810,29;-;-;334,23;334,23;130;4,8;-;-
"291950 Livramento de Nossa Senhora";169;169;74850,17;54995,68;-;-;19854,49;-;-;442,90;442,90;587;3,5;7;4,14
"291955 Luís Eduardo Magalhães";88;88;39387,80;24688,77;-;-;14699,03;-;-;447,59;447,59;190;2,2;-;-
"291960 Macajuba";44;44;17113,83;14186,54;-;-;2927,29;-;-;388,95;388,95;156;3,5;3;6,82
"291970 Macarani";88;88;52655,22;46379,77;-;-;6275,45;-;-;598,35;598,35;356;4,0;2;2,27
"291980 Macaúbas";90;90;38205,70;28793,80;-;-;9411,90;-;-;424,51;424,51;279;3,1;4;4,44
"292000 Maiquinique";36;36;25565,77;21873,28;-;-;3692,49;-;-;710,16;710,16;104;2,9;-;-
"292010 Mairi";70;70;30872,08;24878,15;-;-;5993,93;-;-;441,03;441,03;195;2,8;6;8,57
"292020 Malhada";37;37;18882,28;15390,97;-;-;3491,31;-;-;510,33;510,33;428;11,6;3;8,11
"292050 Maracás";64;64;40189,64;33000,83;-;-;7188,81;-;-;627,96;627,96;314;4,9;5;7,81
"292100 Mata de São João";150;150;76997,27;54658,35;-;-;22338,92;-;-;513,32;513,32;470;3,1;7;4,67
"292105 Matina";18;18;9488,77;7116,99;-;-;2371,78;-;-;527,15;527,15;50;2,8;-;-
"292110 Medeiros Neto";56;56;31048,39;23878,55;-;-;7169,84;-;-;554,44;554,44;172;3,1;2;3,57
"292120 Miguel Calmon";231;231;129374,79;100765,52;-;-;28609,27;-;-;560,06;560,06;689;3,0;6;2,60
"292130 Milagres";13;13;5778,02;4169,83;-;-;1608,19;-;-;444,46;444,46;24;1,8;-;-
"292170 Morro do Chapéu";108;108;50882,37;40064,55;-;-;10817,82;-;-;471,13;471,13;343;3,2;4;3,70
"292180 Mortugaba";27;27;16277,38;12908,79;-;-;3368,59;-;-;602,87;602,87;81;3,0;1;3,70
"292190 Mucugê";26;26;10305,80;8478,48;-;-;1827,32;-;-;396,38;396,38;85;3,3;1;3,85
"292200 Mucuri";114;114;69297,27;49314,29;-;-;19982,98;-;-;607,87;607,87;334;2,9;5;4,39
"292205 Mulungu do Morro";31;31;26264,18;21507,85;-;-;4756,33;-;-;847,23;847,23;144;4,6;1;3,23
"292210 Mundo Novo";38;38;11107,53;8832,59;-;-;2274,94;-;-;292,30;292,30;126;3,3;5;13,16
"292230 Muritiba";82;82;63271,20;52722,72;-;-;10548,48;-;-;771,60;771,60;1;0,0;-;-
"292240 Mutuípe";64;64;31754,66;25549,12;-;-;6205,54;-;-;496,17;496,17;237;3,7;4;6,25
"292250 Nazaré";82;82;48259,89;39092,27;-;-;9167,62;-;-;588,54;588,54;214;2,6;8;9,76
"292265 Nordestina";41;41;15607,31;12301,41;-;-;3305,90;-;-;380,67;380,67;136;3,3;4;9,76
"292270 Nova Canaã";139;139;80113,44;68123,86;-;-;11989,58;-;-;576,36;576,36;417;3,0;-;-
"292273 Nova Fátima";9;9;4521,80;3883,49;-;-;638,31;-;-;502,42;502,42;73;8,1;1;11,11
"292290 Nova Soure";31;31;14220,16;11830,29;-;-;2389,87;-;-;458,71;458,71;152;4,9;3;9,68
"292300 Nova Viçosa";70;70;39605,84;30784,54;-;-;8821,30;-;-;565,80;565,80;294;4,2;8;11,43
"292310 Olindina";123;123;63535,82;55581,45;-;-;7954,37;-;-;516,55;516,55;321;2,6;5;4,07
"292320 Oliveira dos Brejinhos";40;40;10780,01;8702,20;-;-;2077,81;-;-;269,50;269,50;117;2,9;1;2,50
"292335 Ourolândia";36;36;14842,36;10964,15;-;-;3878,21;-;-;412,29;412,29;112;3,1;3;8,33
"292340 Palmas de Monte Alto";48;48;32731,26;26681,32;-;-;6049,94;-;-;681,90;681,90;258;5,4;4;8,33
"292360 Paramirim";238;238;126591,95;88878,52;-;-;37713,43;-;-;531,90;531,90;580;2,4;7;2,94
"292370 Paratinga";63;63;22852,24;18314,52;-;-;4537,72;-;-;362,73;362,73;152;2,4;-;-
"292390 Pau Brasil";14;14;5419,96;4217,41;-;-;1202,55;-;-;387,14;387,14;21;1,5;2;14,29
"292400 Paulo Afonso";648;648;514631,11;393727,26;-;-;120903,85;-;-;794,18;794,18;2732;4,2;25;3,86
"292405 Pé de Serra";1;1;292,62;251,66;-;-;40,96;-;-;292,62;292,62;4;4,0;-;-
"292430 Piatã";51;51;37789,52;28262,69;-;-;9526,83;-;-;740,97;740,97;128;2,5;3;5,88
"292440 Pilão Arcado";15;15;6873,12;4687,37;-;-;2185,75;-;-;458,21;458,21;31;2,1;-;-
"292450 Pindaí";45;45;23931,19;17724,84;-;-;6206,35;-;-;531,80;531,80;168;3,7;-;-
"292460 Pindobaçu";36;36;21891,62;18094,41;-;-;3797,21;-;-;608,10;608,10;127;3,5;-;-
"292465 Pintadas";10;10;2371,23;1753,62;-;-;617,61;-;-;237,12;237,12;37;3,7;1;10,00
"292480 Piritiba";22;22;10781,48;9318,25;-;-;1463,23;-;-;490,07;490,07;76;3,5;2;9,09
"292490 Planaltino";42;42;20365,87;18564,30;-;-;1801,57;-;-;484,90;484,90;96;2,3;-;-
"292500 Planalto";26;26;10673,55;7738,40;-;-;2935,15;-;-;410,52;410,52;100;3,8;1;3,85
"292510 Poções";139;139;50114,40;36234,00;-;-;13880,40;-;-;360,54;360,54;517;3,7;6;4,32
"292520 Pojuca";120;120;37883,31;28501,91;-;-;9381,40;-;-;315,69;315,69;401;3,3;4;3,33
"292525 Ponto Novo";32;32;14110,91;10089,19;-;-;4021,72;-;-;440,97;440,97;55;1,7;1;3,13
"292530 Porto Seguro";650;650;497271,84;368802,38;-;2629,35;118504,45;2629,35;7335,66;765,03;765,03;2614;4,0;32;4,92
"292540 Potiraguá";7;7;1343,63;1128,54;-;-;215,09;-;-;191,95;191,95;15;2,1;-;-
"292560 Presidente Dutra";25;25;11538,27;9197,12;-;-;2341,15;-;-;461,53;461,53;135;5,4;2;8,00
"292575 Presidente Tancredo Neves";51;51;24227,84;19204,03;-;-;5023,81;-;-;475,06;475,06;160;3,1;3;5,88
"292580 Queimadas";96;96;41160,05;32536,38;-;-;8623,67;-;-;428,75;428,75;155;1,6;-;-
"292590 Quijingue";34;34;14478,81;11246,08;-;-;3232,73;-;-;425,85;425,85;100;2,9;-;-
"292595 Rafael Jambeiro";20;20;8565,13;6834,08;-;-;1731,05;-;-;428,26;428,26;52;2,6;6;30,00
"292600 Remanso";20;20;213650,53;181893,65;-;-;31756,88;-;-;10682,53;10682,53;210;10,5;5;25,00
"292610 Retirolândia";30;30;16824,04;11738,04;-;-;5086,00;-;-;560,80;560,80;73;2,4;2;6,67
"292620 Riachão das Neves";65;65;26694,67;22499,11;-;-;4195,56;-;-;410,69;410,69;195;3,0;-;-
"292630 Riachão do Jacuípe";138;138;84574,52;62322,86;-;-;22251,66;-;-;612,86;612,86;454;3,3;-;-
"292640 Riacho de Santana";69;69;42649,19;32036,30;-;-;10612,89;-;-;618,10;618,10;260;3,8;2;2,90
"292650 Ribeira do Amparo";4;4;1351,76;921,15;-;-;430,61;-;-;337,94;337,94;11;2,8;-;-
"292660 Ribeira do Pombal";392;392;260940,83;195627,84;-;-;65312,99;-;-;665,67;665,67;1651;4,2;14;3,57
"292670 Rio de Contas";21;21;5904,39;4233,86;-;-;1670,53;-;-;281,16;281,16;57;2,7;-;-
"292690 Rio do Pires";37;37;15812,74;13990,74;-;-;1822,00;-;-;427,37;427,37;78;2,1;1;2,70
"292700 Rio Real";82;82;28290,39;21086,78;-;-;7203,61;-;-;345,00;345,00;366;4,5;2;2,44
"292720 Ruy Barbosa";373;373;129753,14;91477,29;-;-;38275,85;-;-;347,86;347,86;545;1,5;3;0,80
"292730 Salinas da Margarida";24;24;10386,26;7913,68;-;-;2472,58;-;-;432,76;432,76;49;2,0;1;4,17
"292740 Salvador";16774;17100;42576763,71;34906172,95;-;-;7670590,76;-;-;2489,87;2538,26;110455;6,6;1053;6,28
"292790 Santa Inês";8;8;4127,57;3666,38;-;-;461,19;-;-;515,95;515,95;28;3,5;-;-
"292810 Santa Maria da Vitória";103;103;44701,47;33453,31;-;-;11248,16;-;-;433,99;433,99;278;2,7;11;10,68
